,color,Trial,rewarded,TrialThisSession,Latency,PeckXY,Location,date,frameRate,expName,session,participant,bird,Notes
1,Green_Replacement.jpg,b,yes,0,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
2,Pink_Replacement.jpg,a,no,1,0.547045700005,[-1.64374817 -5.91749341],inside stimulus,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
3,Pink_Replacement.jpg,a,no,1,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
4,Pink_Replacement.jpg,a,no,2,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
5,Green_Replacement.jpg,b,yes,3,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
6,Pink_Replacement.jpg,a,no,4,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
7,Pink_Replacement.jpg,a,no,5,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
8,Green_Replacement.jpg,b,yes,6,1.92893539999,[ 0.2275959  -4.65307174],inside stimulus,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
9,Green_Replacement.jpg,b,yes,6,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
10,Pink_Replacement.jpg,a,no,7,1.97985490001,[ 0.2275959  -4.65307174],inside stimulus,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
11,Pink_Replacement.jpg,a,no,7,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
12,Green_Replacement.jpg,b,yes,8,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
13,Pink_Replacement.jpg,a,no,9,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
14,Green_Replacement.jpg,b,yes,10,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
15,Pink_Replacement.jpg,a,no,11,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
16,Pink_Replacement.jpg,a,no,12,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
17,Green_Replacement.jpg,b,yes,13,6.43078509999,[ 0.32874963 -4.34961054],inside stimulus,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
18,Green_Replacement.jpg,b,yes,13,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
19,Pink_Replacement.jpg,a,no,14,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
20,Pink_Replacement.jpg,a,no,15,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
21,Green_Replacement.jpg,b,yes,16,0.963857700001,[ 6.32210835 -6.77730015],outside stimulus,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
22,Green_Replacement.jpg,b,yes,16,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
23,Pink_Replacement.jpg,a,no,17,1.8957717,[ 0.32874963 -4.12201464],inside stimulus,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
24,Pink_Replacement.jpg,a,no,17,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
25,Green_Replacement.jpg,b,yes,18,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
26,Green_Replacement.jpg,b,yes,19,1.446921,[ 0.42990337 -3.74268814],inside stimulus,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
27,Green_Replacement.jpg,b,yes,19,NA,,,2020_Apr_16_1437,60.0094214793,Inhibition_Task,1,A007-S S1 T1,7,NA
28,Green_Replacement.jpg,b,yes,0,2.22902909998,[ 1.41615227 -3.71739971],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
29,Green_Replacement.jpg,b,yes,0,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
30,Pink_Replacement.jpg,a,no,1,0.196542399994,[ 5.86691654 -5.38643631],outside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
31,Pink_Replacement.jpg,a,no,1,0.242629099987,[ 6.77730015 -4.80480234],outside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
32,Pink_Replacement.jpg,a,no,1,5.94647199998,[-7.51066471 -1.16326794],outside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
33,Pink_Replacement.jpg,a,no,1,7.2630416,[-1.71961347 -4.98182138],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
34,Pink_Replacement.jpg,a,no,1,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
35,Pink_Replacement.jpg,a,no,2,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
36,Green_Replacement.jpg,b,yes,3,1.562813,[-1.71961347 -4.98182138],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
37,Green_Replacement.jpg,b,yes,3,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
38,Pink_Replacement.jpg,a,no,4,1.52962540003,[ 0.55634553 -3.71739971],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
39,Pink_Replacement.jpg,a,no,4,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
40,Green_Replacement.jpg,b,yes,5,2.2639818,[ 1.1379795  -3.05990044],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
41,Green_Replacement.jpg,b,yes,5,3.14783129998,[-0.85980673 -4.77951391],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
42,Green_Replacement.jpg,b,yes,5,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
43,Green_Replacement.jpg,b,yes,6,2.62923669996,[ 0.9103836  -3.48980381],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
44,Green_Replacement.jpg,b,yes,6,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
45,Pink_Replacement.jpg,a,no,7,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
46,Green_Replacement.jpg,b,yes,8,1.64680769999,[ 1.2138448  -4.02086091],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
47,Green_Replacement.jpg,b,yes,8,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
48,Pink_Replacement.jpg,a,no,9,1.41335449996,[ 1.87134407 -3.71739971],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
49,Pink_Replacement.jpg,a,no,9,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
50,Pink_Replacement.jpg,a,no,10,6.02829390002,[ 2.1242284  -3.71739971],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
51,Pink_Replacement.jpg,a,no,10,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
52,Green_Replacement.jpg,b,yes,11,1.84632990003,[ 0.73336457 -4.72893704],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
53,Green_Replacement.jpg,b,yes,11,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
54,Pink_Replacement.jpg,a,no,12,2.0135233,[ 2.02307467 -4.12201464],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
55,Pink_Replacement.jpg,a,no,12,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
56,Green_Replacement.jpg,b,yes,13,3.83020299999,[ 0.73336457 -4.72893704],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
57,Green_Replacement.jpg,b,yes,13,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
58,Pink_Replacement.jpg,a,no,14,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
59,Green_Replacement.jpg,b,yes,15,2.61416460003,[-0.05057687 -4.27374524],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
60,Green_Replacement.jpg,b,yes,15,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
61,Green_Replacement.jpg,b,yes,16,1.91339499998,[ 0.73336457 -4.72893704],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
62,Green_Replacement.jpg,b,yes,16,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
63,Pink_Replacement.jpg,a,no,17,5.08082629996,[ 0.73336457 -4.72893704],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
64,Pink_Replacement.jpg,a,no,17,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
65,Green_Replacement.jpg,b,yes,18,5.13009500003,[ 1.2138448  -4.27374524],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
66,Green_Replacement.jpg,b,yes,18,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
67,Pink_Replacement.jpg,a,no,19,2.41266129998,[-1.2897101  -4.55191801],inside stimulus,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
68,Pink_Replacement.jpg,a,no,19,NA,,,2020_Apr_20_1047,59.9878224701,Inhibition_Task,10,A007-S S10 T161,7,NA
69,Green_Replacement.jpg,b,yes,0,7.80384370004,[-0.758653   -4.27374524],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
70,Green_Replacement.jpg,b,yes,0,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
71,Pink_Replacement.jpg,a,no,1,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
72,Pink_Replacement.jpg,a,no,2,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
73,Green_Replacement.jpg,b,yes,3,5.7469417,[ 0.50576867 -5.03239824],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
74,Green_Replacement.jpg,b,yes,3,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
75,Pink_Replacement.jpg,a,no,4,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
76,Green_Replacement.jpg,b,yes,5,1.53086679999,[ 0.4551918  -4.02086091],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
77,Green_Replacement.jpg,b,yes,5,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
78,Green_Replacement.jpg,b,yes,6,1.61408299999,[-0.758653   -4.27374524],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
79,Green_Replacement.jpg,b,yes,6,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
80,Pink_Replacement.jpg,a,no,7,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
81,Green_Replacement.jpg,b,yes,8,7.07904039999,[ 1.16326794 -3.71739971],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
82,Green_Replacement.jpg,b,yes,8,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
83,Pink_Replacement.jpg,a,no,9,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
84,Green_Replacement.jpg,b,yes,10,1.7804244,[-0.05057687 -3.71739971],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
85,Green_Replacement.jpg,b,yes,10,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
86,Pink_Replacement.jpg,a,no,11,8.3799917,[ 0.9103836  -3.97028404],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
87,Pink_Replacement.jpg,a,no,11,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
88,Pink_Replacement.jpg,a,no,12,4.03102950001,[ 1.517306   -4.65307174],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
89,Pink_Replacement.jpg,a,no,12,5.6981338,[ 0.10115373 -4.75422548],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
90,Pink_Replacement.jpg,a,no,12,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
91,Green_Replacement.jpg,b,yes,13,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
92,Pink_Replacement.jpg,a,no,14,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
93,Green_Replacement.jpg,b,yes,15,3.59660059999,[ 0.1517306  -4.55191801],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
94,Green_Replacement.jpg,b,yes,15,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
95,Green_Replacement.jpg,b,yes,16,0.0158964999719,[-4.09672621 -4.55191801],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
96,Green_Replacement.jpg,b,yes,16,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
97,Pink_Replacement.jpg,a,no,17,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
98,Green_Replacement.jpg,b,yes,18,1.93056260003,[-0.42990337 -3.86913031],inside stimulus,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
99,Green_Replacement.jpg,b,yes,18,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
100,Pink_Replacement.jpg,a,no,19,NA,,,2020_Apr_20_1124,59.9733957945,Inhibition_Task,11,A007-S S11 T182,7,NA
101,Green_Replacement.jpg,b,yes,0,2.85248100001,[-0.25288433 -4.55191801],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
102,Green_Replacement.jpg,b,yes,0,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
103,Pink_Replacement.jpg,a,no,1,4.54717909999,[ 0.50576867 -3.94499561],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
104,Pink_Replacement.jpg,a,no,1,6.56414539996,[-0.50576867 -5.71518594],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
105,Pink_Replacement.jpg,a,no,1,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
106,Pink_Replacement.jpg,a,no,2,2.63017449999,[ 2.47826647 -3.41393851],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
107,Pink_Replacement.jpg,a,no,2,4.31342190003,[-0.32874963 -4.70364861],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
108,Pink_Replacement.jpg,a,no,2,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
109,Green_Replacement.jpg,b,yes,3,2.87901520001,[-0.3034612  -4.37489898],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
110,Green_Replacement.jpg,b,yes,3,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
111,Pink_Replacement.jpg,a,no,4,2.71281899995,[-0.3034612  -4.37489898],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
112,Pink_Replacement.jpg,a,no,4,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
113,Pink_Replacement.jpg,a,no,5,2.96292149997,[-0.3034612  -4.37489898],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
114,Pink_Replacement.jpg,a,no,5,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
115,Green_Replacement.jpg,b,yes,6,6.54695460002,[ 1.41615227 -2.95874671],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
116,Green_Replacement.jpg,b,yes,6,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
117,Pink_Replacement.jpg,a,no,7,1.57981560001,[-0.55634553 -4.27374524],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
118,Pink_Replacement.jpg,a,no,7,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
119,Green_Replacement.jpg,b,yes,8,1.6636037,[ 0.20230747 -3.18634261],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
120,Green_Replacement.jpg,b,yes,8,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
121,Pink_Replacement.jpg,a,no,9,1.71442139999,[-0.3034612  -4.37489898],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
122,Pink_Replacement.jpg,a,no,9,2.9481945,[-0.25288433 -4.37489898],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
123,Pink_Replacement.jpg,a,no,9,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
124,Green_Replacement.jpg,b,yes,10,1.4806516,[-0.9862489  -3.71739971],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
125,Green_Replacement.jpg,b,yes,10,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
126,Pink_Replacement.jpg,a,no,11,3.11359670002,[-0.25288433 -4.37489898],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
127,Pink_Replacement.jpg,a,no,11,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
128,Pink_Replacement.jpg,a,no,12,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
129,Green_Replacement.jpg,b,yes,13,1.77976599999,[-0.27817277 -4.02086091],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
130,Green_Replacement.jpg,b,yes,13,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
131,Pink_Replacement.jpg,a,no,14,2.47983769997,[-1.1379795  -3.18634261],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
132,Pink_Replacement.jpg,a,no,14,4.11294419999,[-0.25288433 -4.17259151],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
133,Pink_Replacement.jpg,a,no,14,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
134,Pink_Replacement.jpg,a,no,15,4.76309719996,[-0.758653   -3.48980381],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
135,Pink_Replacement.jpg,a,no,15,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
136,Green_Replacement.jpg,b,yes,16,1.46330089995,[ 1.41615227 -2.95874671],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
137,Green_Replacement.jpg,b,yes,16,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
138,Pink_Replacement.jpg,a,no,17,1.56327119999,[ 1.87134407 -3.97028404],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
139,Pink_Replacement.jpg,a,no,17,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
140,Green_Replacement.jpg,b,yes,18,3.86351380002,[-0.17701903 -3.33807321],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
141,Green_Replacement.jpg,b,yes,18,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
142,Green_Replacement.jpg,b,yes,19,1.71323699999,[ 0.10115373 -2.37711274],inside stimulus,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
143,Green_Replacement.jpg,b,yes,19,NA,,,2020_Apr_20_1156,59.9617444159,Inhibition_Task,12,A007-S S12 T201,7,NA
144,Green_Replacement.jpg,b,yes,0,1.51876479998,[-0.96096047 -4.27374524],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
145,Green_Replacement.jpg,b,yes,0,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
146,Pink_Replacement.jpg,a,no,1,7.48016670003,[ 0.         -4.67836018],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
147,Pink_Replacement.jpg,a,no,1,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
148,Pink_Replacement.jpg,a,no,2,8.16364540003,[-0.758653   -4.02086091],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
149,Pink_Replacement.jpg,a,no,2,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
150,Green_Replacement.jpg,b,yes,3,2.26390370005,[ 0.         -4.67836018],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
151,Green_Replacement.jpg,b,yes,3,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
152,Pink_Replacement.jpg,a,no,4,2.29602969997,[ 0.         -4.67836018],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
153,Pink_Replacement.jpg,a,no,4,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
154,Green_Replacement.jpg,b,yes,5,4.46285349998,[ 0.         -4.67836018],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
155,Green_Replacement.jpg,b,yes,5,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
156,Green_Replacement.jpg,b,yes,6,1.39664769999,[-0.9862489  -3.21163104],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
157,Green_Replacement.jpg,b,yes,6,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
158,Pink_Replacement.jpg,a,no,7,7.93076730001,[-1.94720937 -3.97028404],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
159,Pink_Replacement.jpg,a,no,7,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
160,Green_Replacement.jpg,b,yes,8,2.09581819997,[ 0.55634553 -3.33807321],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
161,Green_Replacement.jpg,b,yes,8,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
162,Pink_Replacement.jpg,a,no,9,5.24511149997,[ 0.1517306  -4.55191801],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
163,Pink_Replacement.jpg,a,no,9,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
164,Pink_Replacement.jpg,a,no,10,2.69666369999,[ 0.         -4.67836018],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
165,Pink_Replacement.jpg,a,no,10,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
166,Green_Replacement.jpg,b,yes,11,1.36360080005,[-0.758653   -3.18634261],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
167,Green_Replacement.jpg,b,yes,11,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
168,Pink_Replacement.jpg,a,no,12,2.17933720001,[ 0.1517306  -4.27374524],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
169,Pink_Replacement.jpg,a,no,12,NA,,,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
170,Green_Replacement.jpg,b,yes,13,2.9148497,[ 0.55634553 -3.43922694],inside stimulus,2020_Apr_20_1230,59.9708421709,Inhibition_Task,13,A007-S S13 T221,7,NA
