"","Adobo","Avocada","Burrito","Chalupa","Chilaquile","Diablo","Fideo","Guacamole","Habanero","Huachinango","Marisco","Mofongo","Mole","Pizza","Pollito","Queso","Taco","Tapa","Taquito","Tomatillo","Yuca"
"11",0.0170997297707412,0.0654835661357807,0.0488193616918477,0.0238620450574195,0.0663566829113221,0.0235899029542737,0.0195493744402571,0.0173328484941761,0.0382323087271049,0.0118800097893713,0.104158474113186,0.106602942573793,0.0329079312970182,0.0434059326769765,0.0509818614566359,0.0288442833554865,0.00916798941043854,0.0177364815176774,0.00752231942232431,0.0515897574598206,0.0352398832055404
"12",0.00662577572353769,0.0143521554312953,0.0393998967868463,0.00879498253423846,0.0943381785907872,0.0204354900030338,0.0109064991943573,0.0302586879242183,0.0258432696364549,0.0147227957975624,0.0867389287745918,0.116415627711981,0.0308069949116276,0.048850065064307,0.0672818846949148,0.0260755662591321,0.0248009414168877,0.0155852399967192,0.010904665463759,0.0317368510198826,0.0245495701195709
"13",0.0133240630734089,0.033806566405841,0.0499645759042499,0.0141247673722942,0.107777175368666,0.0240776969842632,0.0157506753492126,0.0334877264649053,0.038165820553277,0.0228266132892548,0.0955827888314342,0.150472496079593,0.034155672233771,0.0338827227757815,0.0803593902469678,0.0325798465357016,0.0284192127739919,0.0189831107466334,0.00852551315719732,0.0457671558682135,0.0368865794095827
"14",0.0111335083277981,0.0253785700384499,0.115832637468115,0.0221910987973282,0.0655702722531048,0.0273216240573409,0.0137050644600446,0.0351337257194264,0.0294866368293929,0.0126889951095446,0.0551879701515462,0.13035767362159,0.0345379191743679,0.0598755510484191,0.045639017092717,0.027594055139307,0.0179621691428102,0.00932950521048537,0.0127143265651267,0.0566171632947607,0.0343424191571086
"15",0.0069205185554363,0.0461362309218634,0.134648279031294,0.0098965815619728,0.110720556767605,0.0279336502220176,0.0242746155893026,0.0469033237867384,0.0321848582033945,0.00675878775090186,0.0826162103228552,0.106355860097731,0.0236667237349909,0.0521055345603302,0.0684849074838615,0.0309317463543769,0.0197007340885275,0.0157410046545925,0.0102625333326316,0.0551701923382604,0.02423970418881
"16",0.00699111190739242,0.0525615057077561,0.0849574518663464,0.0168736734472319,0.0727029496689324,0.0139502552335471,0.0224969206992715,0.0424189974695744,0.0288967293540869,0.00869925995654916,0.0571053904331593,0.083691168649902,0.0210969319860852,0.0483909719154998,0.0447351964005806,0.0344091060226109,0.0200958388675775,0.0136705033812156,0.00555376476995711,0.0418353883120453,0.0235674995217032
"17",0.0117992604384978,0.0285712127656478,0.0690654093860148,0.0231605253101752,0.0736962697060485,0.0233797414039993,0.0220858446658522,0.051335338579878,0.0328031974354542,0.0160592922571645,0.050703367260349,0.0883081215700096,0.025458800915117,0.0454260233859448,0.0384353940693857,0.0289449531114218,0.0245632714657348,0.0180037574268326,0.010011389932468,0.0446170577537259,0.0334512688181436
"18",0.0103373559082667,0.0411738669662709,0.0876453681556552,0.0208293477170911,0.0647675137587964,0.0217346327988712,0.0188228770927575,0.0524755198953919,0.0343070020983216,0.00864244279451017,0.0701842840227821,0.0875191078640643,0.0179769040800245,0.049489155799025,0.0634322176763912,0.024373246803014,0.0176408801419915,0.0224982181935712,0.00755501499348946,0.0431443943279853,0.0267139792704347
"19",0.0123908344012497,0.0350049801223451,0.0559051570236192,0.018154223718324,0.0680540231755461,0.0217315287287976,0.0327467415461218,0.0299271522245262,0.031850328460089,0.020035905377366,0.0439264584370254,0.080527677336025,0.0346245809186521,0.0414901018496272,0.0526026048815467,0.0332710084044316,0.0265596862572246,0.0159509084793935,0.0109559086381801,0.0446952998508494,0.0290723049507728
"20",0.0065662792435371,0.0378507423309174,0.0711064563856341,0.0196595439088105,0.0731301788853208,0.0308154458261825,0.0158410928181674,0.0307844303260584,0.0359450815900988,0.0185485304940018,0.0759690883455969,0.105892271393302,0.031255516427227,0.0424735384273572,0.0938380175813612,0.0261520398460399,0.0224809609051886,0.0197569930508603,0.00771931795911581,0.0588289398728282,0.0231821411821904
"21",0.0116395347845807,0.0591204634067193,0.0746580493183436,0.0278427760359272,0.0715023190313669,0.0121123904854266,0.0240001816787407,0.0417126036591909,0.0319493368231625,0.0295673583494272,0.0679022829228934,0.103838856844256,0.0247097793146437,0.0614785141054684,0.051373337892974,0.0391044290683285,0.0389912969153075,0.0189517754218741,0.0105668548215656,0.030443034931762,0.0224297928359946
"22",0.00693172994247973,0.0286027675569075,0.0867659449943808,0.0132799628799884,0.0671624975112845,0.0252258141174898,0.0372606607821203,0.0142905944574605,0.0244341242006044,0.00972387131006159,0.0848962907163797,0.103398597296995,0.0312652978988462,0.0439903800888235,0.077987659882746,0.0192755893174522,0.0187357744115092,0.0112369195806409,0.00455384093196221,0.0599640445452472,0.0188871628225827
"23",0.01581897001475,0.0326871163320865,0.0509926518816585,0.0151395415164625,0.0958499832168302,0.0155935730792032,0.0156526284448048,0.04355609056221,0.0392587150214016,0.0135389917390134,0.0537369372422333,0.0826495643874837,0.0318858396947296,0.0484308661968591,0.0466890933538637,0.0217177782369313,0.0252974930862708,0.0210827075545544,0.0179600701591905,0.041078698734567,0.0292395354824191
"24",0.00735699154208674,0.046971489881352,0.0786109764832417,0.01385127354915,0.091556701898582,0.0188517097088884,0.0178409830085178,0.0377695082984615,0.0238242656381744,0.00734867094845366,0.097259804894895,0.0796579904225021,0.0268274183452931,0.0653162731990967,0.0493374375707129,0.0183637718033655,0.0277522699890462,0.0234318346672797,0.00874898589557847,0.0458049037404301,0.0222584208269312
"25",0.013665245766406,0.03351019594997,0.0745759497048695,0.0181178971570001,0.0809535598025775,0.0172828271869406,0.0286864623949032,0.0407626539371894,0.0348020472033953,0.0214670554371311,0.0556085912457788,0.151418320821122,0.0393741193446273,0.0524194619646165,0.0809985832646712,0.0441652483827373,0.0237901487013591,0.0188125374763536,0.0144452363301814,0.0456762720263093,0.0335505739436512
"26",0.00848654962858676,0.0415581197941524,0.0538645081352135,0.0126575883001651,0.0731447533863704,0.0147511384169027,0.0277295061867419,0.0423941452187763,0.034615017088511,0.0165992859778125,0.0515140202150627,0.0995539987105861,0.0416103696864407,0.0545348542158486,0.075084446942501,0.0224243337375813,0.0141842398889268,0.028848429463611,0.0126417264549141,0.0317666569186597,0.0344736932359603
"27",0.00969013050331274,0.0322334361998731,0.0509996692367122,0.0227114000314516,0.0813699831847126,0.0268408932122906,0.0219016553747904,0.0469966095246453,0.0357532311245707,0.0203642082330398,0.044171361471771,0.103573017070324,0.035830808262083,0.0482569148206215,0.0518357343255864,0.0348167522468906,0.0269358210910408,0.0220465919287156,0.0118328769133297,0.0408657402302549,0.0303084347088586
"28",0.0131877946380246,0.0204132019932137,0.0589535308629388,0.0116165491307825,0.0887905142070299,0.0316021484285557,0.0283786794775261,0.0434598600012001,0.0285656428845226,0.0120738021814381,0.0662766219714172,0.0929488079621021,0.0259434295873906,0.0339011474144021,0.0458563304171024,0.0165833452041888,0.0174121588299919,0.00724832607613809,0.0103729161115557,0.0579629277046999,0.0251540142267512
"29",0.0117652499920638,0.0480478674525078,0.131527496134786,0.0151325799660735,0.0987438846247784,0.0129759341417543,0.0298914640966555,0.0280420056514965,0.0384646016284915,0.0057378290548256,0.118677906877813,0.094124798885295,0.0387288024526359,0.0596032924807202,0.0561769590730614,0.0329781107713861,0.0217889176823005,0.0179200592006757,0.00773557354571687,0.0484111915602937,0.0288918021257154
"30",0.00903619348875431,0.0317688130927348,0.0597900467527873,0.01916341261477,0.0702015142086934,0.0123788475746063,0.0217399489941155,0.0241328376936274,0.0266673742395146,0.0182814100453572,0.0477691254933854,0.141985019934735,0.0224512032703768,0.0482505312037598,0.0569542222241057,0.0229036047695631,0.0295038406159584,0.0191222735496419,0.011251817608397,0.0453627128316218,0.0222246045160941
"31",0.0150428847069049,0.0555557834848711,0.0650212294647434,0.0207768127096095,0.0831600390399203,0.0162964546273826,0.030526943383793,0.0579820964112016,0.0308224949482553,0.00959397203569536,0.0785456682864961,0.0834539751494287,0.0249986264111788,0.0448628022081761,0.0627965059864249,0.0302565752924908,0.0400829776112296,0.0111980987506636,0.0102596897027393,0.0432525197024233,0.0379008767140024
"32",0.011017954585275,0.0366418225920878,0.0825177357651638,0.0157937995334523,0.106804063216433,0.0179266247823382,0.0152045085158583,0.0271012016138195,0.0327012528297428,0.0130637916286924,0.0664931106522456,0.108091062134896,0.0265400854181305,0.0353209221630325,0.0938982378663312,0.0160268053604754,0.048529907357544,0.00805751444409976,0.00729937793568922,0.0389047189064261,0.0370655990457823
"33",0.00469206214019397,0.0408229991011148,0.0682097003746326,0.0155071107279978,0.0695594759561989,0.0186807180654656,0.024310002957321,0.0393569622733241,0.031734472633241,0.0136022560456844,0.0617169530688161,0.106182718651567,0.0255583392125975,0.0623207209813227,0.0408577450499111,0.0255920075922189,0.0125425071895796,0.0129291164105962,0.00946354145202346,0.0397321336825851,0.0158037665584685
"34",0.0148589126959388,0.0435457436503507,0.0806964342932466,0.0162971279380294,0.0823063771067988,0.0188473820566294,0.0269186062863858,0.0345685763882865,0.032486052419664,0.0182025380297174,0.0870455852854932,0.105999685484518,0.031725311003158,0.0478948726816208,0.0880240135963877,0.0249441360304805,0.0415452881277436,0.00918450965355673,0.00851208365667068,0.0348732964533299,0.0325378586759589
"35",0.0109515751352658,0.0227580797634449,0.160563679320544,0.0130665123584339,0.0746588783332749,0.0109726084621073,0.0313593873214363,0.0582729209415624,0.0324083513626653,0.00850651530860642,0.113811208606002,0.0918722531224498,0.0189672320550691,0.0489525869914774,0.0573791574095854,0.0189173168971846,0.035546702995226,0.0149812685540958,0.00677229448127083,0.0332018865304165,0.0253382098932284
"36",0.0110610792326432,0.0250657172625371,0.031212035361633,0.0280936467214815,0.0871242914209446,0.0287715126072781,0.0155433036385574,0.0250105966870026,0.0320373528578293,0.0308294261154269,0.0634080426836374,0.13620316089941,0.0366954444829675,0.0600391147862673,0.0439960074214738,0.0279240938268618,0.0225892026173664,0.0189319658644379,0.0149429491399487,0.054492641320603,0.0300167862235501
"37",0.00845941380691989,0.0205197145628276,0.064254907508002,0.0137274264210747,0.0860631616452549,0.0206505817775267,0.0322885586169574,0.0542906120186012,0.0288780853807185,0.0127846874789734,0.0680054574792842,0.101622079244858,0.0320325775140044,0.0424440262133243,0.0411344459377944,0.0313210148230935,0.0228461388045714,0.0127163351493176,0.00855082429133252,0.0438962725479389,0.0255187699447855
"38",0.0164863297470016,0.0440353169515793,0.114409554377458,0.0182398369485058,0.078216698821566,0.015176204942197,0.0137046994994735,0.0368427796139688,0.0338517301689648,0.026124217613435,0.0511170184527361,0.10812577369027,0.0268796047330224,0.0502059321679949,0.0722920372300198,0.0235051254472934,0.026262134157275,0.0167044431868425,0.00863439282727199,0.0430125641555153,0.0291706681074704
"39",0.0119430124577121,0.0260929170907986,0.0574002007937547,0.028372349326435,0.0936127543122311,0.0130606847492214,0.0189376502064065,0.0439658684089585,0.0234244446657334,0.0286394466505916,0.0461076475622722,0.093109964021438,0.0279197890570389,0.0388167956328692,0.0448814457060751,0.0280554703561568,0.0209734994766413,0.0175440783888949,0.0144030430229044,0.0603257062697883,0.0283351185323161
"40",0.0146063189160311,0.0260355472665237,0.0841131434219541,0.015296959964418,0.0532117112433192,0.0303869392296468,0.0243671838445226,0.0209140141746377,0.028295949942875,0.00993850943199992,0.0684065453347441,0.11333089993382,0.0281721384576919,0.0789899732120282,0.056797751202689,0.0199711162937338,0.0318186629049902,0.0276762333275165,0.0118272773428858,0.0476022374477182,0.0255307837304076
"41",0.0128415443721095,0.0365522680730647,0.080322742603335,0.0144041787146528,0.052592040742558,0.0262671135695348,0.0237176810487208,0.0191643148520527,0.0265961237003606,0.00813928783236045,0.0706619710159304,0.0972298690920817,0.0246227621742905,0.0727212892871095,0.0604354880419086,0.0249601180905951,0.0366931468743859,0.0295013181211504,0.00766147332852025,0.0381625792639204,0.019221484915728
"42",0.0128305836987034,0.0633441717846402,0.0691608847675222,0.0265126203909428,0.0899963087681047,0.013917101760425,0.0237795143476343,0.0292300281458694,0.0319181415329072,0.0161840921545672,0.0494772090114258,0.0966555765173509,0.0164158316644894,0.0277013462800531,0.0524809398403004,0.0331783592148555,0.0195972347515933,0.0242659482572585,0.0114315591524006,0.0668290215604253,0.0271918127815507
"43",0.014554350823181,0.0220883717801907,0.065661624878143,0.0114289150491057,0.0679044981610965,0.0247307567077674,0.0252428799142149,0.0446977763787893,0.0356583259121254,0.0161481632620087,0.0714066441635021,0.0823566198655577,0.0551454896136656,0.0568588002563275,0.0597047690858607,0.0309138263474171,0.0334959484789762,0.0147246817010945,0.0104044059844207,0.0358960451259367,0.0247010111301617
"44",0.0122507706968006,0.0293630050911512,0.0501102189293871,0.0203856849846715,0.075551905132655,0.0273178240673331,0.0168469859977133,0.0324980925368714,0.0221774327595487,0.0205798957776256,0.0710406323606303,0.104903561385045,0.0240207098126752,0.0525601611565662,0.0581200568893296,0.0183336556817198,0.023131742286961,0.0213619407621363,0.00771970095504727,0.0345266169854719,0.0324368679489779
"45",0.0242176465339706,0.0325166169554736,0.0591696552824797,0.0257242562075092,0.0775380031387849,0.0159523526195875,0.0268894153828578,0.0171719152754875,0.0348358890546644,0.0131114657975263,0.092888123034588,0.091959810497608,0.038659842818344,0.064453428662675,0.0514345824469698,0.0262254115745791,0.0327413541601648,0.00722827740351239,0.00689335603341576,0.034410667637397,0.0275830827165725
"46",0.00781712965511097,0.0487185550671933,0.0548625707550193,0.0174013834517907,0.0885467211549686,0.0254825132771195,0.0293152383856125,0.0698458925010391,0.0287464018490606,0.0248980631704791,0.0375359346243298,0.104717787142941,0.0292342847914866,0.0290827790369632,0.0518095442766758,0.0385416044811614,0.0197091175109009,0.0327187054734291,0.0128704792353146,0.0537765626037468,0.0193076009849757
"47",0.00647095239393487,0.0422807409634576,0.0712269603194173,0.0168285114688663,0.0577166136765906,0.0184808584103291,0.0337787741096434,0.0638250873378006,0.0304137124113902,0.0191855294217238,0.0375260370837834,0.0927895858751652,0.0233713859363965,0.0510946142195914,0.0685758708857102,0.0401765835189288,0.0176432717969591,0.0289746011935563,0.0143346388676117,0.0699818616742646,0.0224629699526213
"48",0.00817221096694212,0.0251806335380467,0.0497827076236584,0.0176368254546702,0.069002169554758,0.020647406827239,0.0243380071247303,0.0402133110229135,0.032187381367445,0.0197540301704659,0.0477083912493748,0.0718293792724056,0.0391414199098086,0.037863235707037,0.0516944173902714,0.0233968495242958,0.0203924159992183,0.0183817348564448,0.00792575786894887,0.0432238098770613,0.0320157142759953
"49",0.0131525086217864,0.0200145738419977,0.0399458845978019,0.0149149487803908,0.0902365553384399,0.0216367873517398,0.0171064876287886,0.037645842747216,0.0337911198904222,0.016733705573036,0.0507186755938057,0.125161981181962,0.0249177360413578,0.034770418471405,0.0398854501732326,0.0192764400176987,0.0223728541550398,0.0167491790683968,0.0137329243340129,0.0275227218029443,0.0330697626404448
"50",0.00857450955632833,0.0221228291803628,0.0627839714424163,0.033594537507733,0.0895901909312684,0.0199362097093716,0.0416830459021318,0.0603203212757523,0.0347226251172288,0.0173813040142294,0.0781241740235587,0.110204297047666,0.0550079393186521,0.0846281827356976,0.0379089813946081,0.0256315625617022,0.0241011355714109,0.0139703389592383,0.00560709302125854,0.0526671793498931,0.0169335476018373
"51",0.0122268344560469,0.03382796765211,0.0792531481460489,0.0240676184166854,0.0679783989055608,0.0224937982160834,0.0305694112673553,0.0586879652055654,0.0399026096913246,0.0251636038313907,0.0994775593463687,0.188603486136726,0.0372709790298544,0.0617025355575869,0.0325561845244478,0.0258451075039078,0.0313920883583533,0.0182607821948665,0.00645528431620545,0.0521623085695929,0.0258926592950841
"52",0.0159294028845836,0.0440524111762276,0.0440894422839941,0.0148533219681959,0.0647177408230589,0.0176114611333207,0.0180586284932074,0.0450123720045816,0.027588876915155,0.0127279785499289,0.0419995235957694,0.114067538822606,0.021749542626203,0.0384912767437667,0.046040885353634,0.0254614136071528,0.0248609688334068,0.0221148046081857,0.0129612136948042,0.0413123037101115,0.0306872487016771
"53",0.0171676459057651,0.0521521789558441,0.0424843212293913,0.0145895605793579,0.061787290761667,0.0187456863600887,0.0207484502092194,0.0412939702124309,0.0274010895639216,0.0121854784151265,0.0423359674770606,0.0816029050467626,0.0234183833601512,0.0370561418948088,0.0431567809122263,0.0300621905854293,0.0289175696542699,0.0225204628913038,0.0183164939227714,0.0422941867091163,0.0298836907221532
"54",0.0130834166089315,0.0205094265768811,0.0597993229340536,0.0195187687647405,0.0770636193058172,0.0276076893836062,0.0284145467920393,0.0343542271486387,0.0262891265637618,0.0242933340564761,0.068415977546521,0.117960189623494,0.0233315435601338,0.0469463382606784,0.0315850731057874,0.0214187733076472,0.0278055822992574,0.0166797573263021,0.0121966778982145,0.0319229034698816,0.0300602574400755
"55",0.0127726145831068,0.0327750988154942,0.0564814371990411,0.0186862917326143,0.077570768322302,0.0232895836561882,0.0172349123887907,0.0575272639801804,0.0300953527124673,0.00906139049352703,0.0444599455010443,0.116727665120939,0.024581525947575,0.0405947037826773,0.0706281590315275,0.0374406757327822,0.0236615946099935,0.0203359988302678,0.00950129926894747,0.0416934769385378,0.0203345644636947
"56",0.0140414589373368,0.029337715481371,0.0643248095551423,0.0175942027483748,0.0742435693733764,0.0219925613555778,0.0197226271929365,0.053797632738451,0.0274205608415909,0.0103064034556222,0.0402251617291975,0.108190401832146,0.0261207628470812,0.0458256689568865,0.0667025361332099,0.039133109085714,0.0292597918474407,0.0246611937333437,0.0110377930666053,0.0487835255593554,0.0213437604546611
"57",0.0172628312533551,0.0274163909692373,0.0297358403468586,0.019491993878873,0.071985209259198,0.0171604932530058,0.0118628597957213,0.0344809711325545,0.0365182996345258,0.0195529206867832,0.131014321846006,0.10540981182599,0.0258066898374825,0.0444297921412054,0.0450574430903415,0.0226295096747774,0.0260138498816735,0.0171444273386685,0.00719770014308572,0.0547628916200869,0.027345498677
"58",0.00956048823048567,0.032011065996055,0.0718838676545187,0.0159914087980794,0.102511069381526,0.0359662675320017,0.0289155759455428,0.0431699557052589,0.02462634088355,0.0228756253065848,0.0431442291964648,0.13497369608275,0.0274696640087984,0.0496260330800378,0.0567081385716788,0.0264246740879212,0.0207497505980341,0.023220577717206,0.0125098523229585,0.0541556865131695,0.0271502340596836
"59",0.0136060804876982,0.0947233542605197,0.123455143535354,0.0217237704499043,0.0786858305836485,0.0120728479766466,0.0319628306230491,0.0247629979409738,0.0214137853935549,0.00785351157500787,0.0342602366981893,0.0833743841942398,0.0288375051540251,0.0436050494168563,0.0763888081348969,0.0169713606266563,0.0150143450025748,0.0192468006558444,0.00751202370802004,0.0494172811942048,0.0309320221253225
"60",0.012453769047489,0.0519079814506665,0.0366030837840445,0.0151426133524451,0.0596817557956163,0.0201314729053385,0.0209957694736718,0.0417148581756205,0.0280437173571477,0.00874023107459275,0.0657671646033991,0.109169738598529,0.0254483899588066,0.0538049633058832,0.0694761615674539,0.0352278838683356,0.0299805638072142,0.0485170262233669,0.00941081819410807,0.0389396947003245,0.034167418287794
"61",0.00996530921917306,0.0259791858498482,0.0653713619468223,0.0246334037165598,0.110290226339201,0.0243471746358763,0.0171846451978562,0.0390026896884855,0.0345418207578437,0.0166002980806261,0.0540459696460829,0.0771527147436624,0.0348474233608765,0.0476393362387891,0.0625090358303988,0.0308859265237413,0.0267541271102509,0.015282521295556,0.00815164888315313,0.0615898516950639,0.0179508656973184
"62",0.0132022087658607,0.0417894347550376,0.0665726687679577,0.0138338140148229,0.0772807587157717,0.0201486813485671,0.0211221006189986,0.0415856517650756,0.0444610500788543,0.0173711960194658,0.0630598577224896,0.0992719792343696,0.0320974134337067,0.0438259017860625,0.0477252040140057,0.0339975141120655,0.0176357686139288,0.0206440503931512,0.0102818500071193,0.0586137065337985,0.025072609540021
"63",0.0148327770310268,0.0195696060855053,0.0429751218688278,0.0206345299243722,0.0760589200205054,0.0243240723084911,0.0215132125561297,0.0356385931433131,0.035816463674401,0.0195538025540558,0.0671692015532856,0.125257274171755,0.0390619911168925,0.0467908800362065,0.0561263453711096,0.0343684948313209,0.0247626598461371,0.0233990431706099,0.0142458969948278,0.0497038158958966,0.0306920232207118
"64",0.0154797614076042,0.0597092604528313,0.103296663716863,0.0216485814246348,0.111342585161301,0.018040567932076,0.0381048090376027,0.0346654905411058,0.0367365420124336,0.0189797403219276,0.0389727904683246,0.12246409359226,0.0235752097965122,0.0581909337042254,0.0592196654856847,0.0209221244539997,0.0363174007704974,0.0418898980151916,0.00928616564979941,0.0502004486425411,0.023204116732079
"65",0.0169897220477059,0.0274929156870933,0.0467472791045714,0.0177809969658918,0.0615852281338786,0.0180528663286016,0.0207299486339597,0.0388207880054405,0.0307516745259506,0.0192301587628061,0.0804506322540015,0.0915379062933249,0.0511412759310539,0.0485953326255019,0.0631754051296884,0.0311364870474514,0.0319271375663364,0.0209121508836177,0.0111849851968832,0.0495666881556743,0.0375848088636677
"66",0.00734662872314096,0.0595110438437983,0.150335768567283,0.0209774217553477,0.0920013200069791,0.0232842159258703,0.0388457959337707,0.0204811807098963,0.0425071075329071,0.0115026104104996,0.0488646567444294,0.101091972736945,0.020909530265724,0.0541491303627645,0.0538065415373793,0.0385996392545138,0.0167281615829047,0.0137177900011219,0.0124455562092059,0.037655770650387,0.0199839989165529
"67",0.0121985936659113,0.0255066647255357,0.153053499361565,0.013113730412649,0.0672803158360695,0.00816840229723136,0.013048109985626,0.0490299608641219,0.0221666792536091,0.0148884960379704,0.065236587072697,0.12654042796572,0.0324209282988257,0.0381789536002027,0.0553159102467838,0.0170229389452664,0.0276544828069014,0.0103495372939325,0.0080190813614401,0.0591473361167262,0.0259060253892783
"68",0.0134930051750552,0.0207414619858886,0.034018341891958,0.0191925872360343,0.0776366231718357,0.0196338886296029,0.0272696894983186,0.0265370395580322,0.0262618912202409,0.0154995250345339,0.053052935269173,0.108041904195279,0.0192167913248012,0.0519559856237329,0.0454754388531984,0.0213693426015311,0.0243336857871693,0.0223765289979102,0.0101268148273542,0.0416950751730736,0.0192417235712617
"69",0.0108947470339956,0.0322801232601913,0.0794239979166957,0.0196732131532404,0.0702425168828111,0.0135962732569847,0.0299645093341323,0.076826326811509,0.0417482098448275,0.0141404976161401,0.070161903674012,0.0958128113365464,0.0367285206291308,0.0339468364627104,0.0802583506605263,0.0284560144847946,0.0418255685431605,0.00619043650684354,0.00723229708911748,0.0364730895952924,0.0365417187644523
"70",0.0108816834355351,0.0304644769478923,0.0378520169837623,0.0159297791047226,0.0532652908643689,0.0218016671960296,0.0146829573910388,0.0183826190257977,0.0181933545044651,0.0158000495808281,0.0540277720343205,0.0764413871266911,0.0215320607293664,0.0489214828391916,0.0338080363023886,0.0204081634833731,0.0189537649330791,0.027395965182752,0.0108766366185935,0.0325343017203061,0.0176388353562
"71",0.00896500661469719,0.0144928779572521,0.038442342797871,0.0192559200557441,0.0729962189336672,0.0193009370568357,0.0173898455015015,0.0459065418627819,0.0257572841700249,0.0084873322154725,0.0356716359991409,0.121363617255596,0.0182467288955691,0.047272959052392,0.0504526559733503,0.0227746768231798,0.0329536945300153,0.0103730290306699,0.00740454634791476,0.0303921606092953,0.0250411205391454
"72",0.0198666341763006,0.0393484563567994,0.0599539554038944,0.0153752428907469,0.0766206870839597,0.0288833076579762,0.0311081630515022,0.0340031534802685,0.0386396634225003,0.0349088558659053,0.0812577062403461,0.0934076205887347,0.0458639003720674,0.0404037895714679,0.0557313966943935,0.0282431683481785,0.0169483529664505,0.0215451481132887,0.0121549903351393,0.0537689812958776,0.0281731295752006
