"","MothersID","DayofYear","NestID","Interval","Fate","MalesIDinTerritory","Year","DayofYear2","FatScore","Experimenter","Body","Body2","Fatbin","Aviary"
"232","Enchilada",20108,"AN011",1,1,"UB","2020",0.392404068344523,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"233","Enchilada",20127,"AN011",1,1,"UB","2020",0.444603112234246,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"234","Enchilada",20104,"AN011",3,1,"UB","2020",0.381414795946687,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"235","Enchilada",20117,"AN011",6,1,"UB","2020",0.417129931239655,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"236","Enchilada",20097,"AN011",4,1,"UB","2020",0.362183569250473,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"238","Enchilada",20111,"AN011",3,1,"UB","2020",0.400646022642901,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"239","Enchilada",20126,"AN011",1,1,"UB","2020",0.441855794134787,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"240","Enchilada",20119,"AN011",2,1,"UB","2020",0.422624567438573,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"241","Enchilada",20125,"AN011",3,1,"UB","2020",0.439108476035328,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"242","Enchilada",20148,"AN011",5,1,"UB","2020",0.502296792322888,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"243","Enchilada",20101,"AN011",1,1,"UB","2020",0.373172841648309,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"244","Enchilada",20105,"AN011",1,1,"UB","2020",0.384162114046146,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"245","Enchilada",20106,"AN011",1,1,"UB","2020",0.386909432145605,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"246","Enchilada",20129,"AN011",1,1,"UB","2020",0.450097748433165,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"247","Enchilada",20085,"AN011",1,1,"UB","2020",0.329215752056963,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"248","Enchilada",20090,"AN011",5,1,"UB","2020",0.342952342554259,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"249","Enchilada",20091,"AN011",1,1,"UB","2020",0.345699660653718,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"250","Enchilada",20107,"AN011",1,1,"UB","2020",0.389656750245064,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"251","Enchilada",20093,"AN011",1,1,"UB","2020",0.351194296852636,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"252","Enchilada",20150,"AN011",2,1,"UB","2020",0.507791428521806,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"253","Enchilada",20100,"AN011",1,1,"UB","2020",0.37042552354885,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"254","Enchilada",20092,"AN011",1,1,"UB","2020",0.348446978753177,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"255","Enchilada",20133,"AN011",1,1,"UB","2020",0.461087020831001,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"256","Enchilada",20099,"AN011",2,1,"UB","2020",0.367678205449391,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"257","Enchilada",20134,"AN011",1,1,"UB","2020",0.46383433893046,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"258","Enchilada",20132,"AN011",3,1,"UB","2020",0.458339702731542,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"259","Enchilada",20142,"AN011",3,1,"UB","2020",0.485812883726133,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"260","Enchilada",20139,"AN011",5,1,"UB","2020",0.477570929427756,1,"MF",73.0161206519895,-2.66529871028957,1,"no"
"261","Galleta",20108,"AN030",1,1,"UB","2020",0.392404068344523,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"262","Galleta",20111,"AN030",3,1,"UB","2020",0.400646022642901,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"263","Galleta",20107,"AN030",1,1,"UB","2020",0.389656750245064,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"264","Galleta",20133,"AN030",1,1,"UB","2020",0.461087020831001,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"265","Galleta",20106,"AN030",1,1,"UB","2020",0.386909432145605,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"267","Galleta",20132,"AN030",3,1,"UB","2020",0.458339702731542,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"268","Galleta",20119,"AN030",2,1,"UB","2020",0.422624567438573,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"269","Galleta",20121,"AN030",2,1,"UB","2020",0.428119203637492,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"270","Galleta",20122,"AN030",1,1,"UB","2020",0.430866521736951,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"271","Galleta",20117,"AN030",6,1,"UB","2020",0.417129931239655,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"272","Galleta",20129,"AN030",1,1,"UB","2020",0.450097748433165,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"273","Galleta",20148,"AN030",3,0,"UB","2020",0.502296792322888,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"274","Galleta",20150,"AN030",2,0,"UB","2020",0.507791428521806,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"275","Galleta",20154,"AN030",2,0,"UB","2020",0.518780700919643,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"276","Galleta",20125,"AN030",3,1,"UB","2020",0.439108476035328,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"277","Galleta",20126,"AN030",1,1,"UB","2020",0.441855794134787,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"278","Galleta",20134,"AN030",1,1,"UB","2020",0.46383433893046,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"279","Galleta",20152,"AN030",2,0,"UB","2020",0.513286064720725,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"280","Galleta",20128,"AN030",1,1,"UB","2020",0.447350430333706,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"281","Galleta",20145,"AN030",2,0,"UB","2020",0.494054838024511,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"282","Galleta",20127,"AN030",1,1,"UB","2020",0.444603112234246,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"283","Galleta",20136,"AN030",2,1,"UB","2020",0.469328975129379,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"284","Galleta",20143,"AN030",1,1,"UB","2020",0.488560201825592,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"285","Galleta",20140,"AN030",1,1,"UB","2020",0.480318247527215,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"286","Galleta",20138,"AN030",2,1,"UB","2020",0.474823611328297,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"287","Galleta",20139,"AN030",1,1,"UB","2020",0.477570929427756,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"288","Galleta",20142,"AN030",2,1,"UB","2020",0.485812883726133,0,"MF",90.3204059625694,-0.47105597937379,0,"no"
"289","Lechuga",20134,"AN037",1,1,"Pavo","2020",0.46383433893046,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"290","Lechuga",20133,"AN037",1,1,"Pavo","2020",0.461087020831001,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"291","Lechuga",20161,"AN067",2,1,"Pavo","2020",0.538011927615857,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"292","Lechuga",20168,"AN067",2,1,"Pavo","2020",0.55724315431207,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"293","Lechuga",20170,"AN067",2,0,"Pavo","2020",0.562737790510989,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"295","Lechuga",20155,"AN037",2,0,"Pavo","2020",0.521528019019102,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"296","Lechuga",20164,"AN067",3,1,"Pavo","2020",0.546253881914234,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"297","Lechuga",20166,"AN067",2,1,"Pavo","2020",0.551748518113152,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"298","Lechuga",20159,"AN067",2,1,"Pavo","2020",0.532517291416938,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"299","Lechuga",20175,"AN067",5,0,"Pavo","2020",0.576474381008284,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"300","Lechuga",20119,"AN037",1,1,"Pavo","2020",0.422624567438573,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"301","Lechuga",20121,"AN037",2,1,"Pavo","2020",0.428119203637492,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"302","Lechuga",20137,"AN037",3,1,"Pavo","2020",0.472076293228838,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"303","Lechuga",20153,"AN037",2,0,"Pavo","2020",0.516033382820184,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"304","Lechuga",20126,"AN037",2,1,"Pavo","2020",0.441855794134787,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"305","Lechuga",20177,"AN067",2,0,"Pavo","2020",0.581969017207203,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"306","Lechuga",20140,"AN037",1,1,"Pavo","2020",0.480318247527215,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"307","Lechuga",20124,"AN037",3,1,"Pavo","2020",0.436361157935869,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"309","Lechuga",20128,"AN037",2,1,"Pavo","2020",0.447350430333706,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"310","Lechuga",20131,"AN037",3,1,"Pavo","2020",0.455592384632083,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"311","Lechuga",20132,"AN037",1,1,"Pavo","2020",0.458339702731542,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"312","Lechuga",20149,"AN037",3,0,"Pavo","2020",0.505044110422347,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"313","Lechuga",20141,"AN037",1,1,"Pavo","2020",0.483065565626674,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"314","Lechuga",20139,"AN037",2,1,"Pavo","2020",0.477570929427756,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"315","Lechuga",20146,"AN037",3,1,"Pavo","2020",0.49680215612397,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"316","Lechuga",20151,"AN037",2,0,"Pavo","2020",0.510538746621265,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"317","Lechuga",20143,"AN037",2,1,"Pavo","2020",0.488560201825592,0,"MF",95.1979104516848,0.147428319640113,0,"no"
"318","Mangonada",20154,"AN039",1,1,"UB","2020",0.518780700919643,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"319","Mangonada",20130,"AN039",3,1,"UB","2020",0.452845066532624,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"320","Mangonada",20132,"AN039",2,1,"UB","2020",0.458339702731542,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"321","Mangonada",20156,"AN039",2,0,"UB","2020",0.524275337118561,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"322","Mangonada",20158,"AN039",2,0,"UB","2020",0.529769973317479,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"324","Mangonada",20127,"AN039",4,1,"UB","2020",0.444603112234246,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"326","Mangonada",20123,"AN039",3,1,"UB","2020",0.43361383983641,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"327","Mangonada",20141,"AN039",2,1,"UB","2020",0.483065565626674,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"328","Mangonada",20143,"AN039",2,1,"UB","2020",0.488560201825592,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"329","Mangonada",20160,"AN039",2,0,"UB","2020",0.535264609516398,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"331","Mangonada",20168,"AN079",2,0,"UB","2020",0.55724315431207,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"332","Mangonada",20170,"AN079",2,0,"UB","2020",0.562737790510989,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"333","Mangonada",20174,"AN079",4,0,"UB","2020",0.573727062908825,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"334","Mangonada",20177,"AN079",3,0,"UB","2020",0.581969017207203,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"335","Mangonada",20134,"AN039",2,1,"UB","2020",0.46383433893046,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"336","Mangonada",20137,"AN039",3,1,"UB","2020",0.472076293228838,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"337","Mangonada",20139,"AN039",2,1,"UB","2020",0.477570929427756,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"338","Mangonada",20144,"AN039",1,1,"UB","2020",0.491307519925052,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"339","Mangonada",20147,"AN039",3,1,"UB","2020",0.499549474223429,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"340","Mangonada",20149,"AN039",2,1,"UB","2020",0.505044110422347,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"341","Mangonada",20152,"AN039",3,1,"UB","2020",0.513286064720725,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"342","Mangonada",20153,"AN039",1,1,"UB","2020",0.516033382820184,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"343","Mangonada",20162,"AN039",2,0,"UB","2020",0.540759245715316,0,"MF",98.2165465404081,0.530201729583326,0,"no"
"344","Memela",20098,"AN008",1,0,"UB","2020",0.364930887349932,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"345","Memela",20091,"AN008",1,1,"UB","2020",0.345699660653718,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"346","Memela",20092,"AN008",1,1,"UB","2020",0.348446978753177,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"347","Memela",19163,"AN069",1,1,"UB","2019",-2.20381153564435,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"348","Memela",19164,"AN069",1,1,"UB","2019",-2.20106421754489,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"349","Memela",19165,"AN069",1,1,"UB","2019",-2.19831689944543,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"350","Memela",19168,"AN069",1,1,"UB","2019",-2.19007494514705,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"352","Memela",20093,"AN008",1,0,"UB","2020",0.351194296852636,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"353","Memela",19177,"AN069",1,0,"UB","2019",-2.16534908225192,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"354","Memela",20090,"AN008",5,1,"UB","2020",0.342952342554259,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"355","Memela",19167,"AN069",2,1,"UB","2019",-2.19282226324651,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"356","Memela",20130,"AN034",3,1,"UB","2020",0.452845066532624,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"357","Memela",20097,"AN008",4,0,"UB","2020",0.362183569250473,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"358","Memela",20100,"AN008",2,0,"UB","2020",0.37042552354885,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"359","Memela",20149,"AN034",2,1,"UB","2020",0.505044110422347,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"360","Memela",20101,"AN008",1,0,"UB","2020",0.373172841648309,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"361","Memela",20104,"AN026",3,1,"UB","2020",0.381414795946687,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"362","Memela",19176,"AN069",1,1,"UB","2019",-2.16809640035138,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"363","Memela",20106,"AN026",1,1,"UB","2020",0.386909432145605,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"364","Memela",19175,"AN069",1,1,"UB","2019",-2.17084371845084,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"365","Memela",20110,"AN026",2,0,"UB","2020",0.397898704543441,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"366","Memela",20105,"AN026",1,1,"UB","2020",0.384162114046146,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"367","Memela",20147,"AN034",2,1,"UB","2020",0.499549474223429,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"368","Memela",20137,"AN034",3,1,"UB","2020",0.472076293228838,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"369","Memela",20152,"AN034",3,1,"UB","2020",0.513286064720725,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"370","Memela",20132,"AN034",2,1,"UB","2020",0.458339702731542,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"371","Memela",20134,"AN034",2,1,"UB","2020",0.46383433893046,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"372","Memela",20144,"AN034",1,1,"UB","2020",0.491307519925052,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"373","Memela",20107,"AN026",1,0,"UB","2020",0.389656750245064,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"374","Memela",20108,"AN026",1,0,"UB","2020",0.392404068344523,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"375","Memela",19171,"AN069",3,1,"UB","2019",-2.18183299084868,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"376","Memela",19174,"AN069",2,1,"UB","2019",-2.1735910365503,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"378","Memela",20127,"AN034",2,1,"UB","2020",0.444603112234246,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"379","Memela",19158,"AN069",1,1,"UB","2019",-2.21754812614164,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"380","Memela",19161,"AN069",3,1,"UB","2019",-2.20930617184327,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"381","Memela",19162,"AN069",1,1,"UB","2019",-2.20655885374381,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"382","Memela",20139,"AN034",2,1,"UB","2020",0.477570929427756,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"383","Memela",20141,"AN034",2,1,"UB","2020",0.483065565626674,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"384","Memela",20143,"AN034",2,1,"UB","2020",0.488560201825592,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"385","Memela",20116,"AN034",4,1,"UB","2020",0.414382613140196,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"386","Memela",20118,"AN034",2,1,"UB","2020",0.419877249339114,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"388","Memela",20145,"AN034",1,1,"UB","2020",0.494054838024511,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"389","Memela",20154,"AN034",2,1,"UB","2020",0.518780700919643,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"390","Memela",20158,"AN034",4,1,"UB","2020",0.529769973317479,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"391","Memela",20085,"AN008",1,1,"UB","2020",0.329215752056963,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"392","Memela",20125,"AN034",2,1,"UB","2020",0.439108476035328,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"394","Memela",19172,"AN069",1,1,"UB","2019",-2.17908567274922,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"395","Memela",20120,"AN034",2,1,"UB","2020",0.425371885538033,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"396","Memela",20123,"AN034",3,1,"UB","2020",0.43361383983641,1,"KM",95.1370637539616,0.139712749665208,1,"yes"
"397","Naranja",20168,"AN061",2,1,"Chile","2020",0.55724315431207,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"398","Naranja",20114,"AN002",1,1,"Nacho","2020",0.408887976941278,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"399","Naranja",20166,"AN061",2,1,"Chile","2020",0.551748518113152,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"400","Naranja",20125,"AN002",3,1,"Nacho","2020",0.439108476035328,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"401","Naranja",20126,"AN002",1,1,"Nacho","2020",0.441855794134787,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"402","Naranja",20164,"AN061",3,1,"Chile","2020",0.546253881914234,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"403","Naranja",20111,"AN002",3,1,"Nacho","2020",0.400646022642901,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"404","Naranja",20112,"AN002",1,1,"Nacho","2020",0.40339334074236,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"405","Naranja",20170,"AN061",2,1,"Chile","2020",0.562737790510989,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"406","Naranja",20108,"AN002",1,1,"Nacho","2020",0.392404068344523,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"407","Naranja",20122,"AN002",1,1,"Nacho","2020",0.430866521736951,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"408","Naranja",20121,"AN002",2,1,"Nacho","2020",0.428119203637492,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"409","Naranja",20115,"AN002",1,1,"Nacho","2020",0.411635295040737,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"410","Naranja",20105,"AN002",1,1,"Nacho","2020",0.384162114046146,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"411","Naranja",20128,"AN002",1,1,"Nacho","2020",0.447350430333706,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"412","Naranja",20086,"AN002",1,1,"Nacho","2020",0.331963070156422,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"413","Naranja",20085,"AN002",1,1,"Nacho","2020",0.329215752056963,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"414","Naranja",20127,"AN002",1,1,"Nacho","2020",0.444603112234246,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"415","Naranja",20161,"AN061",2,1,"Chile","2020",0.538011927615857,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"416","Naranja",20157,"AN061",2,1,"Chile","2020",0.52702265521802,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"417","Naranja",20174,"AN061",4,1,"Chile","2020",0.573727062908825,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"418","Naranja",20113,"AN002",1,1,"Nacho","2020",0.406140658841819,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"419","Naranja",20106,"AN002",1,1,"Nacho","2020",0.386909432145605,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"420","Naranja",20107,"AN002",1,1,"Nacho","2020",0.389656750245064,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"422","Naranja",19175,"AN061",3,1,"Nacho","2019",-2.17084371845084,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"423","Naranja",20176,"AN061",2,1,"Chile","2020",0.579221699107744,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"424","Naranja",20091,"AN002",1,1,"Nacho","2020",0.345699660653718,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"425","Naranja",20084,"AN002",8,1,"Nacho","2020",0.326468433957504,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"426","Naranja",20090,"AN002",4,1,"Nacho","2020",0.342952342554259,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"428","Naranja",20159,"AN061",2,1,"Chile","2020",0.532517291416938,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"429","Naranja",20155,"AN061",2,1,"Chile","2020",0.521528019019102,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"430","Naranja",20104,"AN002",3,1,"Nacho","2020",0.381414795946687,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"432","Naranja",20178,"AN061",2,1,"Chile","2020",0.584716335306662,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"433","Naranja",20092,"AN002",1,1,"Nacho","2020",0.348446978753177,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"434","Naranja",20101,"AN002",1,1,"Nacho","2020",0.373172841648309,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"435","Naranja",20119,"AN002",1,1,"Nacho","2020",0.422624567438573,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"436","Naranja",19172,"AN061",1,1,"Nacho","2019",-2.17908567274922,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"437","Naranja",19150,"AN061",1,1,"Nacho","2019",-2.23952667093732,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"439","Naranja",20117,"AN002",2,1,"Nacho","2020",0.417129931239655,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"440","Naranja",19170,"AN061",20,1,"Nacho","2019",-2.18458030894814,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"441","Naranja",20093,"AN002",1,1,"Nacho","2020",0.351194296852636,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"442","Naranja",20118,"AN002",1,1,"Nacho","2020",0.419877249339114,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"443","Naranja",19171,"AN061",1,1,"Nacho","2019",-2.18183299084868,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"444","Naranja",20098,"AN002",1,1,"Nacho","2020",0.364930887349932,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"445","Naranja",20097,"AN002",4,1,"Nacho","2020",0.362183569250473,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"446","Naranja",20100,"AN002",2,1,"Nacho","2020",0.37042552354885,NA,"LB",98.6318543052788,0.582864178670622,NA,"no"
"447","Paella",20161,"AN052",2,0,"Pavo","2020",0.538011927615857,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"448","Paella",20164,"AN052",3,0,"Pavo","2020",0.546253881914234,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"449","Paella",20168,"AN052",4,0,"Pavo","2020",0.55724315431207,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"451","Paella",20140,"AN052",3,1,"UB","2020",0.480318247527215,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"452","Paella",20141,"AN052",1,1,"UB","2020",0.483065565626674,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"453","Paella",20170,"AN052",2,0,"Pavo","2020",0.562737790510989,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"454","Paella",20151,"AN052",2,1,"Pavo","2020",0.510538746621265,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"455","Paella",20153,"AN052",2,1,"Pavo","2020",0.516033382820184,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"456","Paella",20155,"AN052",2,1,"Pavo","2020",0.521528019019102,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"457","Paella",20157,"AN052",2,0,"Pavo","2020",0.52702265521802,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"458","Paella",20159,"AN052",2,0,"Pavo","2020",0.532517291416938,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"459","Paella",20149,"AN052",6,1,"Pavo","2020",0.505044110422347,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"460","Paella",20143,"AN052",2,1,"Pavo","2020",0.488560201825592,0,"MF",102.762844024287,1.10668784429638,0,"yes"
"461","Palomita",19132,"AN045",20,1,"Nacho","2019",-2.28897839672758,NA,"LB",89.2756481558303,-0.603534852777669,NA,"no"
