"","Adobo","Avocada","Burrito","Chalupa","Chilaquile","Diablo","Fideo","Guacamole","Habanero","Huachinango","Marisco","Mofongo","Mole","Pizza","Pollito","Queso","Taco","Tapa","Taquito","Tomatillo","Yuca"
"11",2.85656256037059,1.39294470624429,2.76458905483723,3.03654999226807,5.13695247534072,6.26423829530773,3.78263932459736,8.9434909540911,3.51217674313287,7.87715659063566,3.18882018364875,6.56311934601384,5.12217933574395,3.18207659193036,4.00718500083295,3.79804704843383,9.88630039181288,4.87146834566455,6.26841166759111,5.57331483553509,3.99715556734978
"12",8.62943470954215,5.46701629216066,3.48085168182505,5.94575191084741,3.35767241401502,6.92665491210272,5.74614387844023,4.57965102587825,4.33668746599304,5.1979223621119,3.00436130108443,3.97434120587592,4.32510881670877,3.58760195430362,3.17813326232599,3.88846702895388,4.24060182911403,6.04430798342965,4.12281424767725,4.06929188382787,5.381063332013
"13",4.40250193098877,2.49664791961404,2.83409595726959,5.38494447766026,2.61202295588702,4.15476554699766,4.34457960371192,5.20258699024366,3.78937197667164,4.52206613990786,2.94703918429287,2.75874261045302,3.72481579648222,4.28224754885811,3.02434941823432,2.92394870797074,4.25565207754243,5.33823994324888,4.24187759400965,3.79533317445772,2.99183526467942
"14",5.30653457610059,3.03601560649676,2.00232498922742,5.1244848351435,3.51522663600793,4.55022644565371,4.78718712552285,5.73056425671682,4.0681554893096,5.84323160023692,3.30096879622013,3.17977360226066,3.96784092835958,3.49950314553589,3.29062988217164,2.89132247135151,5.4277517182511,7.38458707200775,3.71703980439484,3.6675343608401,3.40259712389946
"15",6.5243739353498,2.04634239088053,1.6512341862949,5.59102145805033,2.25749095577554,5.93204493936686,5.40057268108562,4.34605266586751,3.83490103979512,11.5430093194436,2.4874821148134,6.44541483680909,5.56683683806705,3.06087554238265,3.54455208215644,3.53786097441197,5.17649403551574,4.69953233230363,5.72699522705307,4.99747607506366,4.40200447637728
"16",7.55725478070124,2.62899856522957,2.67600764730716,5.65842169016198,6.21155334041942,10.7260997462494,3.61521019807808,6.01423404197194,4.97150295586591,5.89314611370328,3.4940516706608,3.93737004829696,4.50174950450376,3.49008468163931,3.28036927532662,3.59110516309882,5.27047768099183,6.24360662382551,7.13058301237601,3.47135150208754,6.83728005655993
"17",4.61745690465222,2.97398558197005,2.72305932476394,3.88612299013415,3.73653234183343,4.48933462343001,4.78963735601299,3.85474940610131,3.81392941427541,6.08872682541761,3.99420675478675,6.17355594435206,4.48348210454914,3.58464698790662,5.29709204908681,3.73954520092005,3.85682767607465,4.20314182832833,4.36443066962465,5.42456656292703,4.06278866040296
"18",5.2161939103637,2.66071797024655,2.74306799444888,4.71330801431584,5.23043265355289,6.30961083295117,4.33971422860142,6.40367471622035,3.88616845803913,5.56179000613919,3.13637915751626,4.39157046492736,5.24129706924212,3.0038265723651,2.2579966903898,3.17906141274196,5.85856093969534,4.23335320974175,5.76955526254007,2.85610840302996,5.03586848062434
"19",4.23307559554132,2.99571220112172,3.27106624314327,3.70340623422889,3.91159570719353,6.42436632848053,4.11256162178541,4.38590635991849,4.80048521853658,4.46338255955203,4.11096461301069,6.10114220272978,3.90920801589106,3.79165272788519,5.68250979240747,3.68698849933579,3.5069860731764,5.04784793008456,3.78007556434822,6.21375883330709,4.97491358196305
"20",5.59041206992366,2.98943079585261,2.43285873487246,5.7046121683766,4.45324925768578,4.76098224049197,5.78915303367694,6.00653474061954,3.9119954927035,5.90410575753879,2.6750417828955,4.69340344258032,3.52243636734952,3.38807529307275,2.26963494186739,4.30771671827514,5.11609779984067,4.11431723770738,6.0300843558333,2.67603440751743,4.9200219899684
"21",4.42102690255606,2.05156311967644,2.59933592774925,3.01681005512576,4.01056608626596,12.9116499407011,2.52649508406785,4.42825233744986,4.46574476012935,5.04353386463012,3.82463600248034,7.1211412464359,5.15473134144866,2.97227008725707,5.68358957184382,2.61828886645257,3.04821447145648,4.94993279638223,3.58425628267876,7.20459487819204,5.40110196314276
"22",7.2749358852888,2.91394548605936,1.91028414880236,6.95667757179979,5.61343594518458,5.63374833791599,3.61944341046092,8.02741051810448,4.25871725036807,6.25281023317658,2.14137468721262,5.37517429250201,3.27038920250707,3.4979049375575,2.22605731388627,4.85679133142554,5.55849840086685,6.94124393630934,7.55739836990617,3.1229778945444,6.00979717465438
"23",3.60751330568984,2.65926827403087,2.99912326213218,4.25213240730185,3.31990112215016,9.10794400235294,4.31496580576527,6.06148609369537,3.84891349738515,5.99836540732988,3.7832347588865,5.52783368452138,3.95945670441746,2.88587457615056,5.01758127568694,3.73526101620583,4.58638439428671,2.79311092071471,3.014572412333,4.82292215216647,5.01662300918064
"24",5.7998786794651,2.4152359881719,2.42490658015508,5.78612609825294,4.40648667671367,6.47326099944806,6.21704056427181,8.79818983714046,6.48765408973803,10.3936183748085,2.62326309777335,7.73143124459154,3.80498100809896,2.57082022066838,3.28522124583851,5.06166762924592,4.31710742308941,4.21382084398873,5.90866548701273,4.00927328817,4.23822267102173
"25",5.14618158568245,2.55065706875588,2.42485565765158,4.633984123896,3.60698845068799,6.37456593436954,4.07026659595117,3.79680301200506,4.3980136684222,4.62929227480128,3.18194294752005,4.04903993528139,3.12286546936386,3.13140253989433,2.97551757900014,2.79382604864289,4.07635171136412,3.28338860373803,3.22474539550173,4.70553746855542,4.27888473626947
"26",6.03475344783022,3.12197245754639,2.932076866248,5.09754983612327,3.5816693836256,6.3222742935482,4.34695934701717,3.82320967927723,4.65921043857574,4.53432622358049,3.69954189565608,4.89198915041249,3.10343946101455,3.21634300045538,2.93670146261394,3.64501689293518,5.27406809869105,3.1663484011898,3.97724273872853,5.54429793210022,4.29550746087772
"27",3.78521076644159,3.09512409299502,3.16358854885446,3.61576553701344,4.00342522120132,4.04654770870392,3.77596960980473,4.72115748780241,3.06584431109447,4.47363375962503,3.61434012170129,3.59276499626961,4.72799867566943,2.82270600191708,4.24412214088718,3.62716662711649,3.56893881177539,5.19103967576875,4.31455849221871,3.24342542088563,4.19067450210086
"28",4.67953618851422,3.2162143493084,2.37345096634807,6.79814648981819,4.30845598589134,4.64279706337268,3.80414971057126,4.33973939901694,3.48606293298503,6.65440472458236,3.92841721310217,4.16182649827935,4.93254459535517,4.39783247399169,3.92358548385245,4.68428364476292,6.20268957248584,9.80135851452265,3.86846117976876,2.88629305830332,5.30203654221597
"29",4.52522816914012,2.16272067313939,2.17607762149413,4.38614188941393,3.7555565877598,12.4930188963053,3.14769991371629,7.10051985229489,4.43658528235815,7.0765252264105,1.79411703785345,7.39083707604961,3.60446840719159,1.86120290163473,3.51023834594507,3.47363848720835,4.13942131880114,2.66378221976761,7.05752906887545,5.32713196242547,4.27656449849388
"30",5.49142069097735,3.39892430268611,2.62956123112563,4.68824822550758,5.13072512963686,9.04121890555506,4.69001602829849,5.89477284650947,4.45525367081087,4.95541540605239,3.63103379593597,2.98359515135895,4.66904241344093,4.33403855927473,4.56331804330712,4.01587095839727,3.8617776169705,5.27577189783568,3.67837949287866,2.89451914852122,5.53076421289559
"31",3.92116577040481,2.00527458197924,1.78431930363382,3.67100695833314,4.02070395305203,7.60213402013058,3.59417327680619,4.49369363755152,4.98873315111995,9.27905769355846,2.5162406949955,3.48171852181093,4.83525080324774,2.65848656407529,3.54677592254581,2.48864901754255,3.19307037854228,6.47546875785028,4.31166008288655,2.60551929284237,3.2951042292385
"32",5.36430594221473,2.04572858023947,2.29570044100542,4.66196018382959,2.81033867220612,6.4223365494427,3.75442070370313,3.76794967223732,2.72854636403685,5.02194344890526,2.62488215053109,5.88925792051313,4.70265573906604,3.86934793268917,2.47471936076087,5.72014411497489,2.20258572554915,8.0780782185119,6.07407066153953,6.52374762551536,4.39405020629596
"33",9.13529059052507,2.78188289834415,2.72386546962763,5.37060733558504,3.90686397597097,6.41655263025853,2.96142330781269,4.92508729825024,4.23513328557685,6.09737895907075,2.56995914013349,4.28037661550797,4.84765944593941,2.96025377660372,4.18465850143908,5.90503277491169,5.20416361294798,8.05744895825634,4.34132195648451,6.08872682541761,7.27342285598516
"34",5.09631128200351,2.38763419709391,2.00873666582198,5.5726627958444,4.42487486958423,5.43792198586811,2.66344127746425,5.43161222196921,4.0141828403623,5.27877994502945,2.86577838249135,4.94264691274383,4.12816170444312,2.82782820977694,2.43930704251377,3.22631622897624,3.19863130141403,7.39691484174561,5.96474914391995,4.65084535569564,4.31134577432319
"35",6.2968845801547,4.24476092933701,2.32476742086727,5.15787668679975,4.11677874688819,12.5545104573315,3.89502150309739,4.70658692042044,4.58619819086026,8.47816470429554,2.01016538544101,5.50573347904815,7.46131744626882,2.96932899595109,5.72119099713473,5.8112517781111,3.77798802723731,4.09341383340992,6.17348186212522,5.3163075881344,5.85148807095301
"36",4.7759122365991,3.71545036639605,3.39568667080228,3.64265459430533,3.48876463230732,4.76021578405265,3.8562896861395,4.36830036080923,3.57664067163901,3.95317755569208,3.04892173925375,3.76565384430474,3.63941152637289,3.02548073646006,4.80941762065316,3.0393874548496,3.79795779537692,3.75298029622795,3.77041173867838,4.23079534412664,4.08355486702518
"37",3.60879528289712,3.21055236929418,2.37264175754649,5.91071023899293,4.07830842202557,4.8974394142027,4.58675269574067,4.24541849373201,4.0163679531793,4.24227125851612,3.39803729920209,6.18915768066416,4.16591441941268,4.1260502770643,3.22743272753458,3.66854087035551,3.82662035577236,5.39724155549931,5.57962740016641,4.91931404974156,4.26484142622334
"38",4.46026419132188,2.24810581128345,2.23380408534563,3.81700849755573,5.86578900051776,9.03237188357039,4.03746895760366,4.60240733362213,4.21566774490901,4.79638975239135,4.54260347347689,6.69329313225379,3.50943129453006,2.28957680688149,2.92038658605013,3.07895729782258,5.22388824952243,5.37607632242648,5.18499978388148,5.61604118383177,3.77455690631005
"39",2.69014205292964,2.34041204154826,2.47492972084671,3.15505838068167,4.30534554229471,8.53597854052765,5.34009263393243,4.12041835218957,5.38781541810452,2.95358887875289,3.39010535811709,6.54887972062553,4.4982264640908,2.46056746457745,3.62512220694833,3.78456139353844,4.4771988760753,3.45015100620539,3.50512786302681,3.47588109710036,4.16342602902774
"40",5.07406362238632,3.44704726719187,2.07617031101525,5.26616819306964,4.88316023788577,4.43177034217026,2.9923110043068,10.9100785539741,3.30587107050156,6.80896414049028,3.83136064540666,6.45379932483334,4.18517617571321,3.10499156873965,2.86032713168868,4.14080535867739,3.46725772311968,2.8601269157971,3.69174409183233,4.24637891601496,5.58943383340961
"41",4.76842613633145,2.22100767376306,2.25950553607733,5.29703907843117,6.19856615510837,6.15314294964337,2.7807926139577,10.3467659263694,3.87305654414994,8.12379979690073,3.58416309322688,7.46354871374312,4.09721264569855,2.21695803118128,2.66535164964678,2.96958436922564,3.43737809812414,2.71065146773566,6.99314931108293,4.34415733109722,4.83882198705607
"42",4.18784800763943,1.57330735635227,1.76139833126941,3.26137211174094,3.64427338532938,10.2434246277119,4.76706256145696,6.14168417408184,4.21883321296988,5.00083350729522,2.94587827956751,7.49341024262338,9.51431969470317,3.6802180384336,3.37167279652543,3.17423608422083,5.44561664639907,2.82186778271623,4.94305222640831,3.59410139405949,5.85240682670059
"43",4.37429340789894,3.67327156654451,2.13798757269122,6.18646598255986,4.12018885127901,5.2758774143288,3.94780212499571,4.18368317122155,4.42293719877224,4.00258338939902,2.53691049465321,5.69206443250915,3.66238252960198,2.21904295148962,2.92504246930814,3.74970286183907,3.27773291838677,4.32744370795087,3.99625231226323,4.92182796941567,4.66469289310293
"44",4.06028025680106,2.72874282644763,3.76612642585717,2.97897118209431,5.2283722690098,5.75204819955332,4.75726393781157,4.86996816445385,3.98595527019363,5.19481493375303,2.78370284481729,7.00568526409405,3.68112348343622,3.0207193548724,3.43849542756223,3.64443373688604,4.40015118253068,4.66608551176951,4.61458343219017,5.37611503031535,3.44672670670231
"45",2.11884048919663,3.20752303792693,2.51170800047445,3.72279674877066,4.5164748991343,5.90280109433697,4.54530576320878,6.90946354376802,4.45811842850495,4.28761999811952,2.29774682162554,6.86271406642904,4.04712600168955,2.24843181026045,3.21207774391739,4.19151062506453,3.31530292648056,5.24058430131002,5.30068469526552,4.4654397601781,3.25613529566608
"46",5.23462390848189,2.55458299759302,2.67926097259353,4.1476089019952,4.33876610462878,4.45813715264167,4.39743756636715,3.49258203228307,5.50030200097968,4.25031883447948,3.98124625627976,4.79690539200487,4.95731865096795,4.20267824735163,3.84053584564071,3.45045635808106,4.48723635000319,2.80024244238828,3.43863572103765,3.67429728714983,5.15411796491566
"47",7.74285126300887,2.02768753821529,1.94039585261496,3.47169066969736,5.49642565464163,8.28403360383798,3.22449645476643,3.07606443781984,3.43851399548768,3.99265730317895,3.51086719126082,8.20963118664204,3.33014650992837,3.18495448978331,3.64323017920124,2.2827891346274,5.58015190979359,2.69207965265994,3.47798881500617,3.47598050872131,3.84140428896923
"48",5.90497372487919,3.1177107545752,3.42083269668061,4.62616670642213,4.97564992366112,5.84744024191829,3.74983935350737,5.97072881787851,4.76895927617546,3.88003432404731,4.43610729710032,8.43162063768494,4.26048924529361,3.49540063493903,2.95174641420128,4.13766823126065,5.2237942203802,4.36175500302663,4.6261902999325,3.58500905553651,5.62702002961707
"49",3.65454646748837,3.68593785733707,3.37304534664862,3.96660275843231,4.4469990593326,5.00424223646923,3.88466985188964,4.26155777363143,4.81288646112438,4.99665655618973,3.47956400493769,4.35018990295749,4.58260722840141,3.80459291982897,4.83658551665142,3.77175345214085,4.26272696025606,4.41316359167379,3.66959022309472,4.78966753082339,5.05181709823634
"50",4.94966055756507,3.44732304200409,2.59743910494655,2.8223136730503,3.63321524985884,4.66294862415953,4.00395899343228,3.58711048650219,3.57558929384166,3.11359497773752,2.12856277829588,6.31969533178041,2.76068544904972,2.64533311822949,3.53825617555438,3.56645462465086,4.04110160779211,5.1280834864766,7.46016849185386,4.1550443411193,6.37956555365675
"51",5.15712369177345,3.52310252304962,2.75093265100077,3.15537705767103,3.52912159487272,4.6687249293514,3.4519455512699,4.12714547613432,3.62392901312828,3.27787058606034,2.38427715800941,5.48420970284614,2.76424073856071,2.5513892123922,3.67069310065581,3.92122129450523,4.06858836408219,5.11193499072477,5.68618187968985,4.18847204348208,6.29526019348791
"52",5.00926801684336,1.82429023671543,3.55708361550158,5.22435319626646,6.15642344901095,6.49558035338082,5.72621640866304,5.78388730068818,4.57215386898546,6.72163211969282,3.34143381232715,6.60321730029982,5.78768277553707,5.14574417883772,2.96577683553508,3.54983811131137,3.76560297066495,3.74820852811884,2.96689217729635,5.60266288557057,4.52982496646954
"53",4.70134623180006,1.99125083186055,3.39006467709688,5.30351601678836,5.8209064672377,7.0240080331229,5.44696187984022,6.15384444792427,4.36279889589565,6.30331067917982,3.35511819731068,6.50243030436331,5.42955403098891,4.6960005516589,3.12272182085621,3.42038117656563,3.94584844651915,3.80225381453188,2.67381154665139,5.39219749311156,4.69226402255565
"54",5.33585961908593,3.62111431393732,2.28316582591079,4.19231882622113,3.31396407973418,4.21532207432661,3.02420092632339,3.81041840235404,4.20398968753883,3.72099460691866,3.55146217865937,3.8443479319259,3.03730861720445,2.72163553709002,4.7504293336806,3.66869128361464,3.99825493628711,4.79173232245981,3.73614749882198,4.32648744856197,4.39573169155251
"55",4.06727442225362,3.28024462366256,3.8745270354957,4.56318205845562,4.31132723557622,6.02133502689862,5.29333244854808,4.27227464862574,3.92459946934276,5.43324738332747,3.10492946952927,5.02451534229962,4.46546253397895,4.59511553901641,3.5176283558943,3.90176416165938,4.80112852665655,4.23083959847739,5.08547786244197,4.50844768385969,4.45351378854818
"56",4.01538165433245,3.28528695092048,3.63147898796906,4.59880183999198,4.15355253256666,6.62306331947536,5.80687174575012,4.17978495900835,4.06476893977306,5.61991758945476,3.21309934706624,4.84521684116677,4.67694724961297,4.23574361225628,3.57871930365336,3.93403650781974,4.64116215817067,4.27374076028483,5.64533194929844,4.48863748389728,4.24966561067616
"57",3.69431924270958,3.63199106260678,4.42806635475735,4.78047063088117,4.28067710849356,6.38757693451657,5.06983868731863,4.62970892985521,4.46626728283327,3.20336557724281,2.45411939911206,4.00348038878097,5.37416385471914,3.17616978274756,3.88648052989582,2.9986254489903,3.49289183804901,4.07869751120829,5.39379921361073,3.00805893906594,5.81995191685235
"58",5.00106555135334,2.17088734778729,2.79572929216288,5.51809118131602,4.5886735712016,3.8264649981397,4.21659023392821,3.71056330750278,4.19820435774323,4.78585168661722,3.79149954820924,5.78116951238714,5.07831239150008,3.27006545000203,3.57636921491395,4.58730635020343,5.35840309148796,3.74341800818314,3.8769049422089,3.90369776186937,4.16436123953407
"59",4.46963522432874,1.33840686508547,1.60836317442927,3.63970633064594,4.41522899408155,10.7247161686248,3.77726687815878,5.85210836156335,5.22224298386678,9.2369246484594,4.2600508635054,6.31163023150425,5.51639738733403,3.50186610756909,3.42866852265719,6.97963065068799,5.30679460266542,3.74697332216109,6.7882420143532,4.53431942209626,3.53289624304762
"60",4.60529625052686,2.67629131915212,3.35098388590016,4.45255371447507,3.89571487863354,7.8395152335872,5.09213911180045,6.21858258153399,4.24789132081465,6.9586813834755,2.39203388031652,8.2091632510007,4.45332986222682,2.67160389020149,2.89922076743096,2.40541873839305,3.33882851015347,2.7071623960897,4.36449460900231,4.59378360809436,4.52945670666973
"61",4.36153430380721,2.27183528401967,2.72170085712675,3.63732346732376,4.60300338396526,4.51042777793551,5.00933914895424,5.19882168046934,4.21595484165797,5.31847176570303,4.7687966574368,5.63121935271193,3.78402440237712,3.71423264136198,3.41769723092851,3.94592026161439,4.49388237664779,3.35979849348625,5.98220362950294,3.50908036894718,5.82537281512353
"62",4.19785676081312,3.20564398004444,2.09809963644018,5.81916045721213,3.82038116861308,9.5034605433674,5.02481179745016,6.5332269874189,2.47732413539962,4.56966546582398,3.0826727602973,5.82278110091998,3.40168875174046,2.6529414352586,4.28955071921538,2.11222311112131,6.33780820698076,5.04844865973094,3.95413552666732,3.45496732546067,5.97606306009754
"63",3.96378310985566,2.96516001810453,3.53550306859557,4.37274080934169,4.90763423585655,5.48747926606209,4.3618182489327,4.4285490402959,3.94371984104681,4.57142055431828,3.18073721964281,5.70922335767825,3.73319113474519,3.77347591479696,3.95828282036412,3.17366794681157,4.62088386700428,3.38521357869471,3.56367922019193,3.96922197729123,4.15193753004434
"64",4.93026135581826,1.18056129605129,1.79890833434729,4.51339210265965,3.4649815224452,9.60957502653791,3.6277459318831,5.02833542540748,4.2449370905709,5.27656859954172,3.35112704298958,4.72703898934973,5.6409585119636,3.0875703897691,3.84291810046037,3.8071504655102,3.40417932502264,1.90034224709324,4.05825468237577,5.26214111495571,4.92152774706641
"65",3.19602931415316,1.85166456609371,3.88740562234357,4.54243403752733,5.26660003656681,11.3507066284196,5.19860853314999,3.9296682202926,4.12466993158627,5.66006287041176,2.56828150462259,8.65935292668198,3.16482322197529,3.40279107746315,3.8273895837687,3.17742779505152,2.99798441139867,3.05762404963554,3.01321296591969,4.130386557291,4.00233923925892
"66",8.14517722039807,1.77887296848733,1.90480758837542,4.5057249530975,4.20015193653296,6.01062057326883,3.32727616232108,9.1390002715191,3.43532316050905,7.91229595927215,4.29514021068999,4.82711509308567,4.59396506613066,2.50102588074331,3.91588634104854,3.49228412774152,5.9109289393177,5.59276053613641,4.2310926948722,4.08911473329656,7.02808313944871
"67",3.45617331949098,2.91386972446163,1.66467015716092,5.77919269046972,4.39988146153023,13.9119752776748,5.07716482257978,3.90841257299888,4.96537091178057,4.18851392841194,2.48097344175747,5.37316435319869,4.43529398034058,2.8843310461834,2.86407088745945,3.46453699383299,3.57379479847217,8.59134241267561,5.1040737735323,4.96994115500893,2.93700689544828
"68",5.25908469894275,3.26107860145905,3.92312292039256,4.24668084428931,4.17011994839444,4.52781009558322,4.23225902936594,5.1889325414376,4.28198505512888,5.15203612181845,4.01070084355037,4.37995039945985,4.38118221469729,4.06957715118743,4.7729754762756,4.10223931909584,4.82083476101521,3.91158240779074,4.10896018438858,3.62359272811973,5.69864826371438
"69",3.99268924456514,3.6567347338866,2.84537821787791,3.66782667497722,4.42202174552477,7.91819281606823,2.92663997857672,3.37764323993396,3.65875417454847,5.23644587460576,3.26998337238931,4.31753656489526,4.7166556512765,3.76914769385357,2.56357559298314,3.9114056082616,2.40375716818344,7.3709308440755,5.60916013628444,6.16051267165276,3.93876963830454
"70",4.98799786604532,3.04465928002597,3.45866266033617,5.81113555423778,4.71508479491971,4.53177969048779,6.53148938015226,7.6411873239676,5.5349857963193,4.20094205942095,4.1693948275865,5.79703743507389,3.88791879375429,3.86700381818039,6.07097974627747,3.80248575908881,7.82810137690562,3.20471768279061,4.49338223537265,3.77662970698333,6.06653741519473
"71",5.22745895215495,4.54681414588786,4.2783268060777,4.42638179601699,4.99193844369243,6.62515653819545,3.89090586227539,4.36090934072115,4.34619043792069,5.66298987948241,3.78210601005215,5.04071733334377,5.56019956164184,4.45343897014501,3.7949832608703,5.21795780369416,3.60170375937552,6.06158913983485,5.71104489044838,5.9440932774544,5.00617374620912
"72",3.39888895405717,2.5460445550456,3.04061865607023,7.58667940780107,3.11155312923166,3.13068553081337,3.83038377299861,3.78402515918207,3.31045916396722,3.4162498009688,2.97428002111716,5.28796244185223,2.64328906585712,3.74858824087486,3.3224856747224,2.99253842858514,4.4307594377153,2.58888686118017,3.80855594411214,3.07771672802316,3.58620234510256
"73",5.28144112068168,2.73706451169004,1.98354569843797,1.95944055230232,4.68365683586629,12.8749041260283,4.65132437092529,6.25365441953936,4.8943393371536,8.76086811566516,3.68511229972293,4.73248166585092,7.47614287076552,2.29942478918897,2.99232297357476,3.66565119882977,3.39941718244291,5.5004780134599,4.68348537032823,5.47947339204379,6.35311345108022
"74",3.77622298586622,4.24129692071502,3.043472094423,5.22305249426471,3.77006597007329,3.72954558814604,3.82481691204174,4.05741065318391,3.47058094758879,3.51083534783981,3.44284787662172,4.74144053560147,3.15944696118767,4.39065755232825,3.71163729992318,3.4212637487561,3.63834024132042,5.42822938141917,3.56522726221025,3.64640809680634,3.58134919669528
"75",4.71334572093078,2.87360402555508,2.87845013003457,4.64163650918216,3.88600135638814,5.54633860920079,4.33417031604962,3.88102114224454,3.89755533729352,4.50560420128683,3.71279328375571,4.32508286613372,5.21591745941247,2.48326692064173,1.98944757560532,3.48644990744727,3.72183453018321,3.5987875605504,7.58339508672433,4.4748328541441,5.02889360161791
"76",3.6026907614187,2.2251003150108,3.13539448906184,5.53519612977587,4.70039623273597,6.64945568873689,4.50625981439282,7.65393580614433,4.12402240923885,6.44754862224208,3.10088948196256,7.53876970795372,3.62500257988936,4.57584417119469,5.43458412659644,3.84564754114848,4.82688967207445,5.89359990342472,2.86368712767301,4.43600900735984,5.41996306037845
"77",5.54755893792605,3.42362523536193,3.33835443016551,5.0739418463207,4.02334360716416,5.16332628146057,4.63398875788244,4.30863996088978,4.67690235113488,5.95108764302956,4.32896463888176,3.3578503753689,5.00351167043532,3.22873364504105,3.59624411695834,4.9649935579309,3.52606317246766,5.03786811731277,5.3148086007617,4.45242904471645,5.04950894527557
"78",4.77458949211813,2.75922543265556,2.48069310759773,4.56822624789097,5.14536340785719,5.52123186863899,4.03304712228596,5.1455023345447,4.31766522940199,6.20705159632703,3.11041450916654,3.89617654820004,4.56127413469344,3.22305607155601,3.01161957849382,4.89248815875483,4.42864646944651,5.17694441008784,6.34659215282579,3.82161000078253,4.69474594793402
"79",7.3753694803391,3.90003294291029,3.55840353835348,6.48088451320216,3.95017546719072,6.21630078046267,3.43675942574867,5.26756391256546,4.95254358421949,4.13638823473557,3.16285468144304,5.37253572974456,4.88447203089158,2.96310291095071,3.84155794821395,3.72299704062355,5.1300335545026,5.10579822089576,2.50431188451412,5.30267812745271,5.2749911413722
"80",3.17940159051231,1.99687608114084,1.9451225834608,4.28798446130882,4.46154268623868,6.72093982723817,5.51133565822159,5.23979303282279,3.66606177475587,7.62210059237717,3.71035366659831,5.23276071403876,4.02364255269987,3.20075909864364,3.9816933753396,3.1682519485376,4.67577535347693,3.61997818653332,6.55064815687824,3.90860408990709,3.68506623610708
