"","V1","V2","V3","V4","V5","V6","V7","V8"
"60",0.0649898670745991,0.0343623557094156,0.0699313730296081,0.0547369533334706,0.0717589410526759,0.0440994740165374,0.0818063835856808,0.0922038468402786
"61",0.0615951691913861,0.0566310786393814,0.0596496010670754,0.0647705545739161,0.0623625573372797,0.0602556713068931,0.0617466665379235,0.0587957720787698
"62",0.0595537741135941,0.0668490490741979,0.0693856942734787,0.0672607581536653,0.0655278978424367,0.0611180507205021,0.0649380770374311,0.0559654620990093
"63",0.0618928970743489,0.0652124902697477,0.0659770041134246,0.0606597606109438,0.0646697860391386,0.0650602351012461,0.0641344417136629,0.0619093713584414
"64",0.0542363165835799,0.0604759245398843,0.0608764354945168,0.051510502385191,0.0717616720940396,0.0501372145527417,0.0661055695240931,0.0585659129577203
"65",0.0625940034785334,0.0895756736374634,0.0525273044508758,0.0509346122792699,0.0805004337286632,0.0709447568877609,0.0954224641058902,0.0628550903060927
"66",0.0650325136435865,0.102380775177071,0.0729818881958958,0.039739879565011,0.0710975202947911,0.039475623728719,0.0687910851630185,0.0827311818600416
"67",0.0632351306176598,0.07963409379134,0.0556679118771072,0.0605318639026942,0.0704702747712558,0.0736744687923027,0.095293843044154,0.0632023630100198
"68",0.0641904222365487,0.0708559001722657,0.0663013613072113,0.0628821917462,0.0678639338494539,0.0716768880448539,0.0736298957427825,0.067263834201712
"69",0.0387907615981322,0.0965453560133279,0.058353675777784,0.0698417996629957,0.075807300392476,0.0634600265690545,0.0753838930281905,0.0594463536968678
"70",0.0597788665290439,0.0562219591229747,0.0528002537331447,0.0440767160761629,0.0677031856572401,0.0505703499862126,0.0750553539248458,0.0639364708382224
"71",0.0492407192513307,0.112668776458977,0.0691037392750675,0.108375792898617,0.0888651385260535,0.0414834212271349,0.111852678194202,0.0889890977089943
"72",0.0513815745833929,0.071431162017853,0.0597006148531023,0.0817173424368961,0.0784976962415211,0.0574544384713912,0.074595918021725,0.096666665871443
"73",0.0720614691032469,0.0704649560144955,0.0598391414839712,0.0870680775422625,0.0823456698546148,0.0587519147979202,0.0961057696123333,0.0731056523123643
"74",0.0699292267078583,0.0711492688954212,0.0562560127877974,0.0762686011677447,0.110097457803959,0.075980110131722,0.0669557921026828,0.0670842878338488
"75",0.0690035828673023,0.076066897412493,0.0629783718988794,0.0871724212996351,0.0865626786120007,0.0590719768460684,0.0817850161668171,0.0753523871816666
"76",0.0712581183780617,0.0797507361477828,0.0789680344298121,0.063952416357126,0.0729687356993002,0.0727250676431399,0.0884954054424415,0.0762955392167172
"77",0.0684790832549384,0.0823168011288012,0.0815249224495894,0.0691084032306731,0.0711704659275921,0.0763773369164989,0.0830525975356622,0.0741755909839348
"78",0.0683544540799749,0.0761124438885028,0.0754392544124963,0.0695416668590398,0.0786232254873227,0.077006113227405,0.0774665718066577,0.0721066987463512
"79",0.0617758137724688,0.087632894627484,0.0660697533610677,0.0622933197244757,0.0820503092079655,0.0774862342516921,0.0760915968245271,0.0619402753121016
"80",0.0513765057030216,0.112200747017274,0.0602092358033013,0.0515624623241774,0.0862101264805641,0.0749426209680812,0.0688442531871926,0.049061443012309
"81",0.0657529729608772,0.0716910888319415,0.0741574947814816,0.0709458180718249,0.0701523141159478,0.0650255398546391,0.0716187212078907,0.0654324436494342
"82",0.053876852737403,0.0502931248331702,0.0579831473122656,0.0539182740374899,0.0563451290890025,0.065915640782697,0.0628224475476056,0.052122428715368
"83",0.0691456416936061,0.0641258352093657,0.0705596289777698,0.0660304707654865,0.0650530681759025,0.070219446890779,0.0709853757594549,0.0654472254080824
"84",0.0647211910818889,0.0896335107425907,0.0575133315699731,0.0839651329247104,0.0951690798613855,0.0533105934687581,0.0835094237601578,0.0864432790867345
"85",0.0707867121182946,0.106844231983376,0.069613861219502,0.0805371642312471,0.101363367807063,0.0609884658903335,0.0919153964355483,0.0579045844302886
"86",0.0618081051300307,0.054671496705444,0.0465500435645843,0.158303955879491,0.115903527793836,0.0485932059136541,0.121511276744128,0.0561772772005586
"87",0.0674506030125675,0.0484185168263982,0.0601654829005015,0.0744252245067912,0.0685511752315459,0.0624604141138822,0.0775656166238085,0.0685360949468996
"88",0.0580816945507062,0.0758926782481011,0.0655657996256984,0.0592921111957912,0.0614183040178138,0.0535917952191814,0.0646540870456108,0.0659591969998589
"89",0.0547870703964263,0.102971997240047,0.0671292809417642,0.056759261435771,0.0624004624025877,0.045780783626711,0.0732839898116639,0.0703967359231908
"90",0.071249952148891,0.0629636204864848,0.0685657348995684,0.0739276466525396,0.0792411815495892,0.063708867917531,0.0750214482934994,0.0628706428434356
"91",0.0531382694862925,0.0593787635702022,0.0513975153949788,0.0642538853699294,0.0598388658183144,0.0697928976713275,0.0575873234319072,0.0598191841139744
"92",0.055745680952386,0.0553180475585231,0.0551360594649038,0.062732210273824,0.0592070812405945,0.0620867127365751,0.0566289208826794,0.0593070666576096
"93",0.0716621443328471,0.0600878926634147,0.0607371972516413,0.0533369442080874,0.0877853254955022,0.036614546082075,0.080478378492029,0.057804127630071
"94",0.0606705934429395,0.0614076737846365,0.0581001175465091,0.066849479499235,0.0604427339641931,0.0663060848524646,0.0624068773788859,0.0649335716755329
"95",0.0811063302942722,0.086849228182734,0.0831262461215718,0.0925807453619731,0.0804506692431732,0.0929268898568555,0.0803299970344641,0.090337466717502
"96",0.0694733817022614,0.0304603657507553,0.0603624042239626,0.0484159828103131,0.0865150115394612,0.0399024181398081,0.0746450625225635,0.0504942076956548
"97",0.077765309338505,0.094330745704779,0.0585271368626206,0.0866833357734393,0.0815925858702728,0.0643369082274055,0.0801390991273146,0.074274531960646
"98",0.0678471514171369,0.0654574344010741,0.0672227371117766,0.067722711118133,0.0659491099276609,0.0664908254541797,0.0665316709579665,0.0662774314191393
"99",0.0695691976721908,0.081371037150551,0.0737436665551629,0.0789448796385243,0.0754452934313225,0.0750932671586074,0.0754739963476156,0.0694248217848017
"100",0.0797567103434238,0.0712100929752227,0.0690368676994022,0.0763134346249282,0.0821131011438153,0.0625771655820656,0.0898218569805422,0.0825510157826629
"101",0.0793670958794364,0.0663010084467861,0.0714091241125553,0.0667228958494142,0.0803572545120444,0.0542457555896381,0.0665544638406857,0.0632279811551914
"102",0.0629286843030435,0.0598977614947029,0.0608675518058179,0.0622323995721733,0.0594373244730277,0.0606230757724301,0.0629272218960032,0.0668756841292482
"103",0.0715506459103228,0.0693051912617736,0.0714905091973743,0.0692334671809491,0.0706977294986144,0.0662315227742193,0.0719106122473891,0.0726303612462744
"104",0.058439724176733,0.0576714197075086,0.0550761692115131,0.0580763935520333,0.0580055984782852,0.0532635712923663,0.0597012884940788,0.056977703603823
"105",0.0641357201774136,0.0606852300420639,0.0640245046930957,0.0642407492374764,0.0609955847997009,0.0615397495853851,0.0628866232791004,0.0586988878356077
"106",0.0776304077230621,0.0710366002414091,0.0735591470555467,0.0749499074797868,0.0656097846105032,0.0679657602063413,0.07569572034394,0.0628921513175874
"107",0.0672229126827434,0.0582450989524332,0.0659473937772941,0.0719887499164783,0.0622811826357214,0.0559312887539128,0.0811454959735324,0.0569189984148979
"108",0.0628060879538819,0.0729061772665618,0.0686481927907205,0.0668945199153502,0.0669046450927329,0.0621303835668629,0.0619942756005357,0.07559235464096
"109",0.0695489336518235,0.110352944656256,0.073745884466685,0.0971930970614221,0.0790127544143245,0.0553117821630404,0.126643144058803,0.0582146687007289
"110",0.0608958134589282,0.125426983679497,0.0880224883683806,0.105499429067457,0.0694392107015244,0.0506177117780008,0.148553563888748,0.0483474739073687
"111",0.0647283524286546,0.0695256539233159,0.0668621875540942,0.0711439953292731,0.0658967127603854,0.05780352854207,0.0827264011215142,0.0645281494989955
"112",0.0719322188096881,0.0803217822855792,0.0679226276564327,0.0715331764862085,0.076039105132615,0.0682521115556787,0.0732334198774654,0.0659056054574157
"113",0.0642927932121722,0.0639950409136174,0.0654630625198693,0.0652670718874877,0.0632430746907275,0.0646251176072172,0.0657010042602864,0.0660058870118866
"114",0.0687526079219076,0.0690167022563423,0.0750773081260994,0.069439359321707,0.0707247959333661,0.0709365513320952,0.0778964964625096,0.0734654982083384
"115",0.0684752814866906,0.0692831793263687,0.0689629993457665,0.0758778043811274,0.0714305119988222,0.0702865998448623,0.0744579589158459,0.0683743892775593
"116",0.070791382353313,0.0853574187824493,0.0725978757996463,0.0613271711443191,0.0641198761056463,0.0520918550758386,0.0757538824932227,0.0710992572364183
"117",0.050077052698903,0.0444651287466685,0.0609809068371628,0.051684795197945,0.0595201955127796,0.0584451993573019,0.0678957008961422,0.0599915018190306
"118",0.0570397895777205,0.0889573963133432,0.0668028962459761,0.0537358694173853,0.121653427641441,0.0560457171727347,0.12054799706983,0.0510675669486661
"119",0.0562081966708477,0.0854939867656612,0.0758391840976138,0.053451121052181,0.0846683188898724,0.0527890520806175,0.0753192845849252,0.0549454383592295
"120",0.0677560989338485,0.0815324705318129,0.0813582633251076,0.112928771753955,0.101211532623842,0.0799454010623739,0.0910390167845086,0.0699436667733257
"121",0.0613173280711848,0.0458980017884184,0.0535598507839368,0.121654816748599,0.0822483342689694,0.0860554536411449,0.101259573714649,0.0618572390832779
"122",0.0606882113430326,0.0743158591092097,0.0610077683560642,0.0796964880296195,0.0704944365530088,0.070755159314283,0.0682840743542553,0.0537832288817696
"123",0.0703157956826826,0.0757151101684364,0.0719433862157098,0.0738439608168298,0.0718558463945979,0.0741757324516186,0.0775819314108142,0.0685188795993196
"124",0.0714371119355541,0.0710773667123545,0.072659955937798,0.0735042112423304,0.0788628043509073,0.0640224313066572,0.0695523311022734,0.0834350077354476
"125",0.0765158166204345,0.0715045563978256,0.0678695621674999,0.077345738592875,0.0811743557212666,0.0735576355427908,0.0826165134864498,0.059018862389953
"126",0.065658678904141,0.0585023460180563,0.0578292401044834,0.0747800745515991,0.0892207431667155,0.0629104713415275,0.0828377892716982,0.0583494119184304
"127",0.0534731337607143,0.0665090549426016,0.0708750738196678,0.0528599503523839,0.0555068498868094,0.0549929704021496,0.0723627699864292,0.0694693349197108
"128",0.0704865149953729,0.0603465702830324,0.0517990815833519,0.0702553837477307,0.0957774710166111,0.0664963384574054,0.094314173112604,0.0709510121531381
"129",0.0699491638290803,0.0872423916957107,0.0506699255918422,0.0850112631801177,0.0712045639349975,0.0518731001319016,0.0873512292044722,0.0555519008815253
"130",0.0559466035901597,0.0746157807768622,0.0615447280484235,0.118406337765,0.115412986732297,0.0480049822008912,0.0621528097177953,0.0914164008288548
"131",0.0619836871506685,0.0626783733114241,0.0606557436345044,0.0622427883776557,0.0604898295435806,0.061416597715525,0.0670231503755982,0.061358569475454
"132",0.0679830431453713,0.0693762028903068,0.0685663543875674,0.0683813710546391,0.0692121984973582,0.0683363069075784,0.0652523157780142,0.0683370709090087
"133",0.0867208931509617,0.0963156073930072,0.0965797714967201,0.0956327667162923,0.0925868446357777,0.0929972549985494,0.088114510353094,0.093954500255561
"134",0.075698169186046,0.0948785054232218,0.0941239462355445,0.0782676229815027,0.0789822328994651,0.0702973304798304,0.0756759923269322,0.0871798696567678
"135",0.0524523593197097,0.0535950768795046,0.0568061089761238,0.0614792641955277,0.0650468282026877,0.0611608434738229,0.0596371168779892,0.05203269708462
"136",0.0728117551378575,0.092089322348855,0.0768747819353991,0.164702105521478,0.0749671661446291,0.0556873656034556,0.113187784829904,0.0613614895407512
"137",0.0680262492997745,0.0651942060493364,0.0632188662395799,0.0681828015553599,0.0697001541298987,0.0751082637108379,0.0686348576599606,0.0648837709907607
"138",0.0630358452122035,0.0603909287334848,0.0588178340157231,0.0642409295793383,0.0663349281647876,0.0660106588132801,0.0619478175982998,0.0622328314340796
"139",0.0621159807327247,0.106546479165645,0.0756515207576339,0.0871206488486889,0.0873576708753975,0.0564116129346431,0.105163475353894,0.0810127201301218
"140",0.0500010440207319,0.121365323417767,0.0774166178878078,0.07368798274821,0.0933514911333159,0.0447262658530096,0.15299076988362,0.0743017027475295
"141",0.0734979461646818,0.07553346144876,0.0658075249705298,0.0705779610585064,0.0731464008122004,0.0720587275381846,0.0728922818046086,0.0710701108657178
"142",0.0804811165940666,0.0624440195714833,0.0679774929012505,0.0673685069565978,0.0782764896685472,0.0741533067424674,0.0664299370590925,0.0711177452141514
"143",0.068509715034641,0.0795761020717238,0.0709524755237223,0.074893630368464,0.0715102530112405,0.0746979524947346,0.077893968132219,0.0738795046658559
"144",0.069303559379418,0.0669854864961211,0.0616946912058936,0.0681427860811962,0.0652095168346416,0.0672959118012584,0.0677522459576312,0.0681947850261512
"145",0.0624988574962041,0.0523254090028131,0.0541640415672374,0.0563105039272035,0.0609493858702779,0.0597470566065194,0.060135526370969,0.0549745451933477
"146",0.0648536832466864,0.0613561505848095,0.0536951544645002,0.058714847030703,0.0646841369956329,0.0545796572629809,0.0714024668889697,0.055832834728629
"147",0.0805454050033246,0.0621406282564319,0.0794214535231746,0.0842346351081377,0.101766233396961,0.0506003184952975,0.0549112807677195,0.0940785100186783
"148",0.0523276454424387,0.0721944500706229,0.0485453782403296,0.0492831519375861,0.0635078987257321,0.0509187590034588,0.0820174765190558,0.0551122043236701
"149",0.0709667019931256,0.0798765888055696,0.0538790344721449,0.0523311664062207,0.0685372440559994,0.0530505741176706,0.0796553512090204,0.0687288583201634
"150",0.0530731347033624,0.144258687076228,0.0544385157924617,0.0936388912007225,0.0871182470532669,0.0519571185363147,0.108267034948033,0.0597891922875094
"151",0.0501308810096201,0.0849759557386847,0.0454532628110203,0.0518897262612371,0.0583914148768783,0.0536390856651685,0.0703914353837661,0.0553262474047225
"152",0.0574032957020016,0.0783156757005164,0.0490609764702346,0.0521993575512143,0.0649511879593837,0.0592897574688713,0.0708474473801847,0.0577180059587528
"153",0.0731793904186771,0.0798318777267828,0.0779375779887274,0.0835231169992295,0.0839167891173415,0.0734887537342354,0.0771422323099682,0.0764530860531499
"154",0.0552811127934384,0.0531586354852142,0.0440377585962033,0.0659574596591304,0.0732964868670277,0.0438269494278131,0.0779566023326814,0.0558752964566798
"155",0.0633031331833765,0.063125003386449,0.0543508176231931,0.0669648012306018,0.0703330884055914,0.0569183542676104,0.0708859006190009,0.0627566771665693
"156",0.0706267806076907,0.0759989558708808,0.0718349130723858,0.0674793922168151,0.0876381716935508,0.0860695330186785,0.0894731343380509,0.111166682938966
"157",0.0515827122461184,0.0755433078082749,0.0577937805654465,0.0695669658382087,0.0802787264985067,0.0709538664107926,0.0587991035647764,0.0753778850079607
"158",0.0804739385072453,0.0671801737130582,0.0762843415678378,0.0748729640152129,0.0696492392136908,0.0753428214436069,0.0791334763134214,0.075948782617207
"159",0.0590649738428649,0.0706770435036541,0.0647117486751533,0.0727938197126469,0.0918943649254877,0.0770038885726831,0.067335246096364,0.067440199928296
"160",0.0666996600879634,0.0945052577780656,0.0461913730725592,0.0574513518039732,0.0413057692811246,0.0553231742881549,0.0900738133601511,0.0687799711397471
"161",0.0611102012473765,0.0633552261772876,0.0618142637277005,0.0648541563002196,0.0617458091200524,0.0644042661148694,0.064775952045109,0.0644188195558918
"162",0.0642094322110188,0.060762326135381,0.0534376646203853,0.0513736790328716,0.0602654936493619,0.0791464556771342,0.0848929501528543,0.0802370201502625
"163",0.0582024985843066,0.0633040220339342,0.052760408064585,0.0489548543297417,0.0577087826768609,0.0745782272112984,0.0832238016137216,0.0781832515031185
"164",0.0641790579273716,0.0736391521764213,0.0781237418999278,0.071187040290713,0.0775705536619413,0.0645019865284465,0.0570713703182772,0.052142837036386
"165",0.0711875580077102,0.0702826530251208,0.0697661351403078,0.0693740013193786,0.0714108090644759,0.0713027699680886,0.0729208052819999,0.0725360732867784
"166",0.0655505948143388,0.0660836999550039,0.0672257500939778,0.0675773084938489,0.0705718345712873,0.0671137359663804,0.0655392209172345,0.0670591833740798
"167",0.054717408939947,0.136281300607,0.0474935032369032,0.0649623757881362,0.0593670857993352,0.042904190460813,0.109082242844729,0.0603722627019397
"168",0.069193666622262,0.0922862429575454,0.0839225164646171,0.109780025416119,0.107574826982729,0.0675399521489503,0.0747297834969649,0.0910169247028379
"169",0.0567049291175078,0.105191898186714,0.0862084879135031,0.0937114808218609,0.0815792034372309,0.0793637494313396,0.103455162449569,0.0620105598734687
"170",0.0908976942788476,0.0864736640020607,0.0519112296405598,0.0827424972759579,0.083313808335171,0.0707759913879382,0.0813015924656751,0.0883347095191983
"171",0.0614605029728733,0.0666125120559462,0.0625273337665554,0.0560148394740889,0.0543160222083669,0.0564336219806748,0.0723941779986774,0.0548601803960271
"172",0.0613985920098926,0.0728151442227484,0.0594959338814822,0.0514088669331772,0.0561718639618672,0.05022067374258,0.078569483373471,0.0491120831595739
"173",0.0705779610585064,0.107821609919922,0.0554079529258386,0.0583883249731715,0.098361526281706,0.106661242726448,0.081930332182269,0.0800485920718535
"174",0.079253148146049,0.13005347864451,0.0858053621513433,0.0836027910199643,0.108225865263381,0.0657482430460317,0.118391411341926,0.0729422384491067
"175",0.0546193827915377,0.0919546334299491,0.0634921932824254,0.0988057523787967,0.0711457663613586,0.0604991277326623,0.0711358543920522,0.058578658932333
"176",0.0736946996234638,0.0529332946474811,0.0616577397689654,0.0530030707509837,0.100682331694429,0.0544413469848504,0.0952742745076457,0.0924737223794902
"177",0.0703734424772715,0.0499693704019959,0.05903280337766,0.0445009598723122,0.102996292762007,0.0504822708406436,0.103012369394339,0.0975770491436914
"178",0.0628320626501372,0.0385492017104119,0.0604664990235883,0.0399611124125604,0.0907577245320038,0.040843208633651,0.0865437907546789,0.0786974014632256
"179",0.0500916109216099,0.0570664196109505,0.0514134121139671,0.0571127137078707,0.0724690223760159,0.0563835676277863,0.103907273178798,0.0622882438398374
"180",0.0724522870591343,0.0776366160109182,0.0769363525142195,0.0771059634555387,0.0820856403011109,0.0751060407966642,0.0791660340744136,0.0847764934819168
"181",0.060316410351575,0.0599457274486475,0.0539597355762691,0.0926840784484999,0.0714634907692175,0.056424176374727,0.0686518806889461,0.0561091835574797
"182",0.0697523324241176,0.0907816583927041,0.0882730899833559,0.0892575609794315,0.0814888681782571,0.0603965466205594,0.107460925104574,0.0970091602072939
"183",0.0678451655851385,0.0397703429281959,0.0523593917933094,0.0652551703764037,0.106525443048634,0.0702970944810679,0.0871201557599745,0.0584483911418089
"184",0.0487555517444219,0.0441274732190808,0.0576297128878262,0.0613737990147094,0.0872435861704579,0.0403374265576054,0.0943242530382915,0.0626349674254612
"185",0.0566978047394373,0.0499127661868692,0.0538340403171075,0.0716914947970095,0.0801182839644056,0.042720357218848,0.0747232218782281,0.0636460554683588
"186",0.0519023221848631,0.354256760575577,0.0548381532676954,0.0904615561290999,0.068154045377457,0.0396180213657202,0.0908868200583736,0.0904505479007376
"187",0.0560732339138005,0.0785811327312001,0.0677530670666738,0.0564794654538733,0.110535977815292,0.0659550570239479,0.0746463542012507,0.0782044428964201
"188",0.0580323674097571,0.0718393087899886,0.05693220494392,0.0947359603850567,0.0852168389629796,0.048760607243898,0.0858988336274721,0.072772980043211
